ArrayTaskID date     time lead time
0           20030714 1200 168      
1           20030714 1800 168      
2           20030715 0000 168      
3           20030715 0600 168      
4           20030715 1200 168      
5           20030715 1800 168      
6           20030716 0000 162      
7           20030716 0600 156      
8           20030716 1200 150      
9           20030716 1800 144      
10          20030717 0000 138      
11          20030717 0600 132      
12          20030717 1200 126      
13          20030717 1800 120      
14          20030718 0000 114      
15          20030718 0600 108      
16          20030718 1200 102      
17          20030718 1800 96       
18          20030719 0000 90       
19          20030719 0600 84       
20          20030719 1200 78       
21          20030719 1800 72       
22          20030720 0000 66       
23          20030720 0600 60       
24          20030720 1200 54       
25          20030720 1800 48       
26          20030721 0000 42       
27          20030721 0600 36       
28          20030721 1200 30       
29          20030721 1800 24       
30          20030722 0000 18       
31          20030722 0600 12       
32          20030722 1200 6        
