ArrayTaskID date     time lead time
0           20031003 0600 114      
1           20031003 1200 108      
2           20031003 1800 102      
3           20031004 0000 96       
4           20031004 0600 90       
5           20031004 1200 84       
6           20031004 1800 78       
7           20031005 0000 72       
8           20031005 0600 66       
9           20031005 1200 60       
10          20031005 1800 54       
11          20031006 0000 48       
12          20031006 0600 42       
13          20031006 1200 36       
14          20031006 1800 30       
15          20031007 0000 24       
16          20031007 0600 18       
17          20031007 1200 12       
18          20031007 1800 6        
