ArrayTaskID date     time lead time
0           20031010 1800 78       
1           20031011 0000 72       
2           20031011 0600 66       
3           20031011 1200 60       
4           20031011 1800 54       
5           20031012 0000 48       
6           20031012 0600 42       
7           20031012 1200 36       
8           20031012 1800 30       
9           20031013 0000 24       
10          20031013 0600 18       
11          20031013 1200 12       
12          20031013 1800 6        
