ArrayTaskID date     time lead time
0           20021223 1800 168      
1           20021224 0000 168      
2           20021224 0600 168      
3           20021224 1200 168      
4           20021224 1800 168      
5           20021225 0000 168      
6           20021225 0600 168      
7           20021225 1200 168      
8           20021225 1800 168      
9           20021226 0000 168      
10          20021226 0600 168      
11          20021226 1200 168      
12          20021226 1800 168      
13          20021227 0000 168      
14          20021227 0600 168      
15          20021227 1200 168      
16          20021227 1800 168      
17          20021228 0000 168      
18          20021228 0600 168      
19          20021228 1200 168      
20          20021228 1800 162      
21          20021229 0000 156      
22          20021229 0600 150      
23          20021229 1200 144      
24          20021229 1800 138      
25          20021230 0000 132      
26          20021230 0600 126      
27          20021230 1200 120      
28          20021230 1800 114      
29          20021231 0000 108      
30          20021231 0600 102      
31          20021231 1200 96       
32          20021231 1800 90       
33          20030101 0000 84       
34          20030101 0600 78       
35          20030101 1200 72       
36          20030101 1800 66       
37          20030102 0000 60       
38          20030102 0600 54       
39          20030102 1200 48       
40          20030102 1800 42       
41          20030103 0000 36       
42          20030103 0600 30       
43          20030103 1200 24       
44          20030103 1800 18       
45          20030104 0000 12       
46          20030104 0600 6        
