ArrayTaskID date     time lead time
0           20031028 1800 168      
1           20031029 0000 168      
2           20031029 0600 168      
3           20031029 1200 168      
4           20031029 1800 168      
5           20031030 0000 168      
6           20031030 0600 162      
7           20031030 1200 156      
8           20031030 1800 150      
9           20031031 0000 144      
10          20031031 0600 138      
11          20031031 1200 132      
12          20031031 1800 126      
13          20031101 0000 120      
14          20031101 0600 114      
15          20031101 1200 108      
16          20031101 1800 102      
17          20031102 0000 96       
18          20031102 0600 90       
19          20031102 1200 84       
20          20031102 1800 78       
21          20031103 0000 72       
22          20031103 0600 66       
23          20031103 1200 60       
24          20031103 1800 54       
25          20031104 0000 48       
26          20031104 0600 42       
27          20031104 1200 36       
28          20031104 1800 30       
29          20031105 0000 24       
30          20031105 0600 18       
31          20031105 1200 12       
32          20031105 1800 6        
