ArrayTaskID date     time lead time
0           20030821 1800 18       
1           20030821 1800 114      
2           20030822 0000 12       
3           20030822 0000 108      
4           20030822 0600 6        
5           20030822 0600 102      
6           20030822 1200 96       
7           20030822 1200 126      
8           20030822 1800 90       
9           20030822 1800 120      
10          20030823 0000 84       
11          20030823 0000 114      
12          20030823 0600 78       
13          20030823 0600 108      
14          20030823 1200 72       
15          20030823 1200 102      
16          20030823 1800 66       
17          20030823 1800 96       
18          20030824 0000 60       
19          20030824 0000 90       
20          20030824 0600 54       
21          20030824 0600 84       
22          20030824 1200 48       
23          20030824 1200 78       
24          20030824 1800 42       
25          20030824 1800 72       
26          20030825 0000 36       
27          20030825 0000 66       
28          20030825 0600 30       
29          20030825 0600 60       
30          20030825 1200 24       
31          20030825 1200 54       
32          20030825 1800 18       
33          20030825 1800 48       
34          20030826 0000 12       
35          20030826 0000 42       
36          20030826 0600 6        
37          20030826 0600 36       
38          20030826 1200 30       
39          20030826 1800 24       
40          20030827 0000 18       
41          20030827 0600 12       
42          20030827 1200 6        
43          20030827 1200 162      
44          20030827 1800 156      
45          20030827 1800 168      
46          20030828 0000 150      
47          20030828 0000 168      
48          20030828 0600 144      
49          20030828 0600 168      
50          20030828 1200 138      
51          20030828 1200 168      
52          20030828 1800 132      
53          20030828 1800 168      
54          20030829 0000 126      
55          20030829 0000 168      
56          20030829 0600 120      
57          20030829 0600 168      
58          20030829 1200 114      
59          20030829 1200 168      
60          20030829 1800 108      
61          20030829 1800 168      
62          20030830 0000 102      
63          20030830 0000 162      
64          20030830 0000 168      
65          20030830 0600 96       
66          20030830 0600 156      
67          20030830 0600 168      
68          20030830 1200 66       
69          20030830 1200 90       
70          20030830 1200 150      
71          20030830 1200 168      
72          20030830 1800 60       
73          20030830 1800 84       
74          20030830 1800 144      
75          20030830 1800 168      
76          20030831 0000 54       
77          20030831 0000 78       
78          20030831 0000 138      
79          20030831 0000 168      
80          20030831 0600 48       
81          20030831 0600 72       
82          20030831 0600 132      
83          20030831 0600 168      
84          20030831 1200 42       
85          20030831 1200 66       
86          20030831 1200 126      
87          20030831 1200 168      
88          20030831 1800 36       
89          20030831 1800 60       
90          20030831 1800 120      
91          20030831 1800 168      
92          20030901 0000 30       
93          20030901 0000 54       
94          20030901 0000 114      
95          20030901 0000 168      
96          20030901 0600 24       
97          20030901 0600 48       
98          20030901 0600 108      
99          20030901 0600 168      
100         20030901 1200 18       
101         20030901 1200 42       
102         20030901 1200 102      
103         20030901 1200 168      
104         20030901 1800 12       
105         20030901 1800 36       
106         20030901 1800 96       
107         20030901 1800 168      
108         20030902 0000 6        
109         20030902 0000 30       
110         20030902 0000 90       
111         20030902 0000 168      
112         20030902 0600 24       
113         20030902 0600 84       
114         20030902 0600 168      
115         20030902 1200 18       
116         20030902 1200 78       
117         20030902 1200 168      
118         20030902 1800 12       
119         20030902 1800 72       
120         20030902 1800 168      
121         20030903 0000 6        
122         20030903 0000 66       
123         20030903 0000 162      
124         20030903 0600 60       
125         20030903 0600 156      
126         20030903 1200 54       
127         20030903 1200 150      
128         20030903 1200 162      
129         20030903 1800 48       
130         20030903 1800 120      
131         20030903 1800 144      
132         20030903 1800 156      
133         20030904 0000 42       
134         20030904 0000 114      
135         20030904 0000 138      
136         20030904 0000 150      
137         20030904 0000 168      
138         20030904 0600 36       
139         20030904 0600 108      
140         20030904 0600 132      
141         20030904 0600 144      
142         20030904 0600 168      
143         20030904 1200 30       
144         20030904 1200 102      
145         20030904 1200 126      
146         20030904 1200 138      
147         20030904 1200 168      
148         20030904 1800 24       
149         20030904 1800 96       
150         20030904 1800 120      
151         20030904 1800 132      
152         20030904 1800 168      
153         20030905 0000 18       
154         20030905 0000 90       
155         20030905 0000 114      
156         20030905 0000 126      
157         20030905 0000 168      
158         20030905 0600 12       
159         20030905 0600 84       
160         20030905 0600 108      
161         20030905 0600 120      
162         20030905 0600 168      
163         20030905 1200 6        
164         20030905 1200 78       
165         20030905 1200 102      
166         20030905 1200 114      
167         20030905 1200 168      
168         20030905 1800 72       
169         20030905 1800 96       
170         20030905 1800 108      
171         20030905 1800 168      
172         20030906 0000 66       
173         20030906 0000 90       
174         20030906 0000 102      
175         20030906 0000 168      
176         20030906 0600 60       
177         20030906 0600 84       
178         20030906 0600 96       
179         20030906 0600 168      
180         20030906 1200 54       
181         20030906 1200 78       
182         20030906 1200 90       
183         20030906 1200 168      
184         20030906 1800 48       
185         20030906 1800 72       
186         20030906 1800 84       
187         20030906 1800 168      
188         20030907 0000 42       
189         20030907 0000 66       
190         20030907 0000 78       
191         20030907 0000 168      
192         20030907 0600 36       
193         20030907 0600 60       
194         20030907 0600 72       
195         20030907 0600 168      
196         20030907 1200 30       
197         20030907 1200 54       
198         20030907 1200 66       
199         20030907 1200 168      
200         20030907 1800 24       
201         20030907 1800 48       
202         20030907 1800 60       
203         20030907 1800 168      
204         20030908 0000 18       
205         20030908 0000 42       
206         20030908 0000 54       
207         20030908 0000 168      
208         20030908 0600 12       
209         20030908 0600 36       
210         20030908 0600 48       
211         20030908 0600 54       
212         20030908 0600 168      
213         20030908 1200 6        
214         20030908 1200 30       
215         20030908 1200 42       
216         20030908 1200 48       
217         20030908 1200 168      
218         20030908 1800 24       
219         20030908 1800 36       
220         20030908 1800 42       
221         20030908 1800 168      
222         20030909 0000 18       
223         20030909 0000 30       
224         20030909 0000 36       
225         20030909 0000 168      
226         20030909 0600 12       
227         20030909 0600 24       
228         20030909 0600 30       
229         20030909 0600 162      
230         20030909 0600 168      
231         20030909 1200 6        
232         20030909 1200 18       
233         20030909 1200 24       
234         20030909 1200 156      
235         20030909 1200 168      
236         20030909 1800 12       
237         20030909 1800 18       
238         20030909 1800 150      
239         20030909 1800 168      
240         20030910 0000 6        
241         20030910 0000 12       
242         20030910 0000 144      
243         20030910 0000 168      
244         20030910 0600 6        
245         20030910 0600 138      
246         20030910 0600 168      
247         20030910 1200 132      
248         20030910 1200 168      
249         20030910 1800 126      
250         20030910 1800 168      
251         20030911 0000 120      
252         20030911 0000 168      
253         20030911 0600 114      
254         20030911 0600 168      
255         20030911 1200 108      
256         20030911 1200 168      
257         20030911 1800 102      
258         20030911 1800 168      
259         20030912 0000 96       
260         20030912 0000 168      
261         20030912 0600 90       
262         20030912 0600 168      
263         20030912 1200 84       
264         20030912 1200 168      
265         20030912 1800 78       
266         20030912 1800 168      
267         20030913 0000 72       
268         20030913 0000 168      
269         20030913 0600 66       
270         20030913 0600 162      
271         20030913 1200 60       
272         20030913 1200 156      
273         20030913 1800 54       
274         20030913 1800 150      
275         20030913 1800 168      
276         20030914 0000 48       
277         20030914 0000 144      
278         20030914 0000 168      
279         20030914 0600 42       
280         20030914 0600 138      
281         20030914 0600 168      
282         20030914 1200 36       
283         20030914 1200 132      
284         20030914 1200 168      
285         20030914 1800 30       
286         20030914 1800 126      
287         20030914 1800 168      
288         20030915 0000 24       
289         20030915 0000 120      
290         20030915 0000 168      
291         20030915 0600 18       
292         20030915 0600 114      
293         20030915 0600 168      
294         20030915 1200 12       
295         20030915 1200 108      
296         20030915 1200 168      
297         20030915 1800 6        
298         20030915 1800 102      
299         20030915 1800 168      
