ArrayTaskID date     time lead time
0           20020904 0600 114      
1           20020904 1200 108      
2           20020904 1800 102      
3           20020905 0000 96       
4           20020905 0600 90       
5           20020905 1200 84       
6           20020905 1800 78       
7           20020906 0000 72       
8           20020906 0600 66       
9           20020906 1200 60       
10          20020906 1800 54       
11          20020907 0000 48       
12          20020907 0600 42       
13          20020907 1200 36       
14          20020907 1800 30       
15          20020908 0000 24       
16          20020908 0600 18       
17          20020908 1200 12       
18          20020908 1800 6        
