ArrayTaskID date     time lead time
0           20030916 0000 96       
1           20030916 0000 168      
2           20030916 0600 90       
3           20030916 0600 168      
4           20030916 1200 84       
5           20030916 1200 162      
6           20030916 1200 168      
7           20030916 1800 78       
8           20030916 1800 156      
9           20030916 1800 168      
10          20030917 0000 72       
11          20030917 0000 150      
12          20030917 0000 168      
13          20030917 0600 66       
14          20030917 0600 144      
15          20030917 0600 162      
16          20030917 1200 60       
17          20030917 1200 138      
18          20030917 1200 156      
19          20030917 1800 54       
20          20030917 1800 132      
21          20030917 1800 150      
22          20030918 0000 48       
23          20030918 0000 126      
24          20030918 0000 144      
25          20030918 0600 42       
26          20030918 0600 120      
27          20030918 0600 138      
28          20030918 1200 36       
29          20030918 1200 114      
30          20030918 1200 132      
31          20030918 1800 30       
32          20030918 1800 108      
33          20030918 1800 126      
34          20030918 1800 168      
35          20030919 0000 24       
36          20030919 0000 102      
37          20030919 0000 120      
38          20030919 0000 168      
39          20030919 0600 18       
40          20030919 0600 96       
41          20030919 0600 114      
42          20030919 0600 162      
43          20030919 1200 12       
44          20030919 1200 90       
45          20030919 1200 108      
46          20030919 1200 156      
47          20030919 1800 6        
48          20030919 1800 84       
49          20030919 1800 102      
50          20030919 1800 150      
51          20030920 0000 78       
52          20030920 0000 96       
53          20030920 0000 144      
54          20030920 0600 72       
55          20030920 0600 90       
56          20030920 0600 138      
57          20030920 1200 66       
58          20030920 1200 84       
59          20030920 1200 132      
60          20030920 1800 60       
61          20030920 1800 78       
62          20030920 1800 126      
63          20030921 0000 54       
64          20030921 0000 72       
65          20030921 0000 120      
66          20030921 0600 48       
67          20030921 0600 66       
68          20030921 0600 114      
69          20030921 1200 42       
70          20030921 1200 60       
71          20030921 1200 108      
72          20030921 1800 36       
73          20030921 1800 54       
74          20030921 1800 102      
75          20030922 0000 30       
76          20030922 0000 48       
77          20030922 0000 96       
78          20030922 0600 24       
79          20030922 0600 42       
80          20030922 0600 90       
81          20030922 1200 18       
82          20030922 1200 36       
83          20030922 1200 84       
84          20030922 1800 12       
85          20030922 1800 30       
86          20030922 1800 78       
87          20030923 0000 6        
88          20030923 0000 24       
89          20030923 0000 72       
90          20030923 0600 18       
91          20030923 0600 66       
92          20030923 1200 12       
93          20030923 1200 60       
94          20030923 1800 6        
95          20030923 1800 54       
96          20030923 1800 168      
97          20030924 0000 48       
98          20030924 0000 168      
99          20030924 0600 42       
100         20030924 0600 168      
101         20030924 1200 36       
102         20030924 1200 120      
103         20030924 1200 168      
104         20030924 1800 30       
105         20030924 1800 114      
106         20030924 1800 168      
107         20030925 0000 24       
108         20030925 0000 108      
109         20030925 0000 168      
110         20030925 0600 18       
111         20030925 0600 102      
112         20030925 0600 168      
113         20030925 1200 12       
114         20030925 1200 96       
115         20030925 1200 168      
116         20030925 1800 6        
117         20030925 1800 90       
118         20030925 1800 168      
119         20030926 0000 84       
120         20030926 0000 168      
121         20030926 0600 78       
122         20030926 0600 168      
123         20030926 1200 72       
124         20030926 1200 168      
125         20030926 1800 66       
126         20030926 1800 162      
127         20030926 1800 168      
128         20030927 0000 60       
129         20030927 0000 156      
130         20030927 0000 168      
131         20030927 0600 54       
132         20030927 0600 150      
133         20030927 0600 168      
134         20030927 1200 48       
135         20030927 1200 144      
136         20030927 1200 168      
137         20030927 1800 42       
138         20030927 1800 138      
139         20030927 1800 168      
140         20030928 0000 36       
141         20030928 0000 132      
142         20030928 0000 168      
143         20030928 0600 30       
144         20030928 0600 126      
145         20030928 0600 168      
146         20030928 1200 24       
147         20030928 1200 120      
148         20030928 1200 168      
149         20030928 1800 18       
150         20030928 1800 114      
151         20030928 1800 168      
152         20030929 0000 12       
153         20030929 0000 108      
154         20030929 0000 168      
155         20030929 0600 6        
156         20030929 0600 102      
157         20030929 0600 168      
158         20030929 1200 96       
159         20030929 1200 168      
160         20030929 1800 90       
161         20030929 1800 168      
162         20030930 0000 84       
163         20030930 0000 168      
164         20030930 0600 78       
165         20030930 0600 168      
166         20030930 1200 72       
167         20030930 1200 168      
168         20030930 1800 66       
169         20030930 1800 168      
170         20031001 0000 60       
171         20031001 0000 162      
172         20031001 0000 168      
173         20031001 0600 54       
174         20031001 0600 156      
175         20031001 0600 168      
176         20031001 1200 48       
177         20031001 1200 150      
178         20031001 1200 168      
179         20031001 1800 42       
180         20031001 1800 144      
181         20031001 1800 168      
182         20031002 0000 36       
183         20031002 0000 138      
184         20031002 0000 168      
185         20031002 0600 30       
186         20031002 0600 132      
187         20031002 0600 168      
188         20031002 1200 24       
189         20031002 1200 126      
190         20031002 1200 162      
191         20031002 1200 168      
192         20031002 1800 18       
193         20031002 1800 120      
194         20031002 1800 156      
195         20031002 1800 168      
196         20031003 0000 12       
197         20031003 0000 114      
198         20031003 0000 150      
199         20031003 0000 168      
200         20031003 0600 6        
201         20031003 0600 108      
202         20031003 0600 114      
203         20031003 0600 144      
204         20031003 0600 162      
205         20031003 1200 102      
206         20031003 1200 108      
207         20031003 1200 138      
208         20031003 1200 156      
209         20031003 1800 96       
210         20031003 1800 102      
211         20031003 1800 132      
212         20031003 1800 150      
213         20031004 0000 90       
214         20031004 0000 96       
215         20031004 0000 126      
216         20031004 0000 144      
217         20031004 0600 84       
218         20031004 0600 90       
219         20031004 0600 120      
220         20031004 0600 138      
221         20031004 1200 78       
222         20031004 1200 84       
223         20031004 1200 114      
224         20031004 1200 132      
225         20031004 1800 72       
226         20031004 1800 78       
227         20031004 1800 108      
228         20031004 1800 126      
229         20031005 0000 66       
230         20031005 0000 72       
231         20031005 0000 102      
232         20031005 0000 120      
