ArrayTaskID date     time lead time
0           20030307 1200 132      
1           20030307 1800 126      
2           20030308 0000 120      
3           20030308 0600 114      
4           20030308 1200 108      
5           20030308 1800 102      
6           20030309 0000 96       
7           20030309 0600 90       
8           20030309 1200 84       
9           20030309 1800 78       
10          20030310 0000 72       
11          20030310 0600 66       
12          20030310 1200 60       
13          20030310 1800 54       
14          20030311 0000 48       
15          20030311 0600 42       
16          20030311 1200 36       
17          20030311 1800 30       
18          20030312 0000 24       
19          20030312 0600 18       
20          20030312 1200 12       
21          20030312 1800 6        
