ArrayTaskID date     time lead time
0           20030125 0600 138      
1           20030125 1200 132      
2           20030125 1800 126      
3           20030126 0000 120      
4           20030126 0600 114      
5           20030126 1200 108      
6           20030126 1800 102      
7           20030127 0000 96       
8           20030127 0600 90       
9           20030127 1200 84       
10          20030127 1800 78       
11          20030128 0000 72       
12          20030128 0600 66       
13          20030128 1200 60       
14          20030128 1800 54       
15          20030129 0000 48       
16          20030129 0600 42       
17          20030129 1200 36       
18          20030129 1800 30       
19          20030130 0000 24       
20          20030130 0600 18       
21          20030130 1200 12       
22          20030130 1800 6        
