ArrayTaskID date     time lead time
0           20031110 1200 168      
1           20031110 1800 168      
2           20031111 0000 168      
3           20031111 0600 168      
4           20031111 1200 162      
5           20031111 1800 156      
6           20031112 0000 150      
7           20031112 0600 144      
8           20031112 1200 138      
9           20031112 1800 132      
10          20031113 0000 126      
11          20031113 0600 120      
12          20031113 1200 114      
13          20031113 1800 108      
14          20031114 0000 102      
15          20031114 0600 96       
16          20031114 1200 90       
17          20031114 1800 84       
18          20031115 0000 78       
19          20031115 0600 72       
20          20031115 1200 66       
21          20031115 1800 60       
22          20031116 0000 54       
23          20031116 0600 48       
24          20031116 1200 42       
25          20031116 1800 36       
26          20031117 0000 30       
27          20031117 0600 24       
28          20031117 1200 18       
29          20031117 1800 12       
30          20031118 0000 6        
