ArrayTaskID date     time lead time
0           20030903 1200 162      
1           20030903 1800 156      
2           20030904 0000 150      
3           20030904 0600 144      
4           20030904 1200 138      
5           20030904 1800 132      
6           20030905 0000 126      
7           20030905 0600 120      
8           20030905 1200 114      
9           20030905 1800 108      
10          20030906 0000 102      
11          20030906 0600 96       
12          20030906 1200 90       
13          20030906 1800 84       
14          20030907 0000 78       
15          20030907 0600 72       
16          20030907 1200 66       
17          20030907 1800 60       
18          20030908 0000 54       
19          20030908 0600 48       
20          20030908 1200 42       
21          20030908 1800 36       
22          20030909 0000 30       
23          20030909 0600 24       
24          20030909 1200 18       
25          20030909 1800 12       
26          20030910 0000 6        
