ArrayTaskID date     time lead time
0           20030121 0000 168      
1           20030121 0600 168      
2           20030121 1200 168      
3           20030121 1800 168      
4           20030122 0000 168      
5           20030122 0600 168      
6           20030122 1200 168      
7           20030122 1800 168      
8           20030123 0000 168      
9           20030123 0600 168      
10          20030123 1200 168      
11          20030123 1800 168      
12          20030124 0000 168      
13          20030124 0600 168      
14          20030124 1200 168      
15          20030124 1800 168      
16          20030125 0000 168      
17          20030125 0600 168      
18          20030125 1200 168      
19          20030125 1800 168      
20          20030126 0000 168      
21          20030126 0600 168      
22          20030126 1200 168      
23          20030126 1800 162      
24          20030127 0000 156      
25          20030127 0600 150      
26          20030127 1200 144      
27          20030127 1800 138      
28          20030128 0000 132      
29          20030128 0600 126      
30          20030128 1200 120      
31          20030128 1800 114      
32          20030129 0000 108      
33          20030129 0600 102      
34          20030129 1200 96       
35          20030129 1800 90       
36          20030130 0000 84       
37          20030130 0600 78       
38          20030130 1200 72       
39          20030130 1800 66       
40          20030131 0000 60       
41          20030131 0600 54       
42          20030131 1200 48       
43          20030131 1800 42       
44          20030201 0000 36       
45          20030201 0600 30       
46          20030201 1200 24       
47          20030201 1800 18       
48          20030202 0000 12       
49          20030202 0600 6        
