ArrayTaskID date     time lead time
0           20030822 1200 126      
1           20030822 1800 120      
2           20030823 0000 114      
3           20030823 0600 108      
4           20030823 1200 102      
5           20030823 1800 96       
6           20030824 0000 90       
7           20030824 0600 84       
8           20030824 1200 78       
9           20030824 1800 72       
10          20030825 0000 66       
11          20030825 0600 60       
12          20030825 1200 54       
13          20030825 1800 48       
14          20030826 0000 42       
15          20030826 0600 36       
16          20030826 1200 30       
17          20030826 1800 24       
18          20030827 0000 18       
19          20030827 0600 12       
20          20030827 1200 6        
