ArrayTaskID date     time lead time
0           20030525 0600 30       
1           20030525 0600 72       
2           20030525 0600 168      
3           20030525 1200 24       
4           20030525 1200 66       
5           20030525 1200 168      
6           20030525 1800 18       
7           20030525 1800 60       
8           20030525 1800 168      
9           20030526 0000 12       
10          20030526 0000 54       
11          20030526 0000 168      
12          20030526 0600 6        
13          20030526 0600 48       
14          20030526 0600 168      
15          20030526 1200 42       
16          20030526 1200 168      
17          20030526 1800 36       
18          20030526 1800 168      
19          20030527 0000 30       
20          20030527 0000 168      
21          20030527 0600 24       
22          20030527 0600 168      
23          20030527 1200 18       
24          20030527 1200 168      
25          20030527 1800 12       
26          20030527 1800 168      
27          20030528 0000 6        
28          20030528 0000 168      
29          20030528 0600 168      
30          20030528 1200 162      
31          20030528 1800 156      
32          20030529 0000 150      
33          20030529 0600 144      
34          20030529 1200 138      
35          20030529 1800 132      
36          20030530 0000 126      
37          20030530 0600 120      
38          20030530 1200 114      
39          20030530 1800 108      
40          20030531 0000 102      
41          20030531 0600 96       
42          20030531 1200 90       
43          20030531 1800 84       
44          20030601 0000 78       
45          20030601 0600 72       
46          20030601 1200 66       
47          20030601 1800 60       
48          20030602 0000 54       
49          20030602 0600 48       
50          20030602 1200 42       
51          20030602 1800 36       
52          20030603 0000 30       
53          20030603 0600 24       
54          20030603 1200 18       
55          20030603 1800 12       
56          20030604 0000 6        
57          20030604 0000 126      
58          20030604 0600 120      
59          20030604 1200 114      
60          20030604 1800 108      
61          20030605 0000 102      
62          20030605 0600 96       
63          20030605 1200 90       
64          20030605 1800 84       
65          20030606 0000 78       
66          20030606 0600 72       
67          20030606 1200 66       
68          20030606 1800 60       
69          20030607 0000 54       
70          20030607 0000 168      
71          20030607 0600 48       
72          20030607 0600 168      
73          20030607 1200 42       
74          20030607 1200 168      
75          20030607 1800 36       
76          20030607 1800 168      
77          20030608 0000 30       
78          20030608 0000 168      
79          20030608 0600 24       
80          20030608 0600 168      
81          20030608 1200 18       
82          20030608 1200 168      
83          20030608 1800 12       
84          20030608 1800 168      
85          20030609 0000 6        
86          20030609 0000 168      
87          20030609 0600 168      
88          20030609 1200 168      
89          20030609 1800 168      
90          20030610 0000 168      
91          20030610 0600 168      
92          20030610 1200 168      
93          20030610 1800 168      
94          20030611 0000 18       
95          20030611 0000 168      
96          20030611 0600 12       
97          20030611 0600 168      
98          20030611 1200 6        
99          20030611 1200 168      
100         20030611 1800 168      
101         20030612 0000 168      
102         20030612 0600 168      
103         20030612 1200 168      
104         20030612 1800 168      
105         20030613 0000 168      
106         20030613 0600 168      
107         20030613 1200 168      
108         20030613 1800 168      
109         20030614 0000 168      
110         20030614 0600 168      
111         20030614 1200 168      
112         20030614 1800 168      
113         20030615 0000 168      
114         20030615 0600 168      
115         20030615 1200 168      
116         20030615 1800 168      
117         20030616 0000 168      
118         20030616 0600 168      
119         20030616 1200 168      
120         20030616 1800 168      
121         20030617 0000 168      
122         20030617 0600 162      
123         20030617 0600 168      
124         20030617 1200 156      
125         20030617 1200 168      
126         20030617 1800 150      
127         20030617 1800 162      
128         20030618 0000 144      
129         20030618 0000 156      
130         20030618 0600 138      
131         20030618 0600 150      
132         20030618 1200 132      
133         20030618 1200 144      
134         20030618 1800 126      
135         20030618 1800 138      
136         20030619 0000 120      
137         20030619 0000 132      
138         20030619 0600 114      
139         20030619 0600 126      
140         20030619 1200 108      
141         20030619 1200 120      
142         20030619 1800 102      
143         20030619 1800 114      
144         20030620 0000 96       
145         20030620 0000 108      
146         20030620 0600 90       
147         20030620 0600 102      
148         20030620 1200 84       
149         20030620 1200 96       
150         20030620 1800 78       
151         20030620 1800 90       
152         20030621 0000 72       
153         20030621 0000 84       
154         20030621 0600 66       
155         20030621 0600 78       
156         20030621 1200 60       
157         20030621 1200 72       
158         20030621 1800 54       
159         20030621 1800 66       
160         20030622 0000 48       
161         20030622 0000 60       
162         20030622 0600 42       
163         20030622 0600 54       
164         20030622 1200 36       
165         20030622 1200 48       
166         20030622 1800 30       
167         20030622 1800 42       
168         20030623 0000 24       
169         20030623 0000 36       
170         20030623 0600 18       
171         20030623 0600 30       
172         20030623 1200 12       
173         20030623 1200 24       
174         20030623 1800 6        
175         20030623 1800 18       
176         20030624 0000 12       
177         20030624 0600 6        
178         20030626 0000 66       
179         20030626 0600 60       
180         20030626 1200 54       
181         20030626 1800 48       
182         20030627 0000 42       
183         20030627 0600 36       
184         20030627 1200 30       
185         20030627 1800 24       
186         20030628 0000 18       
187         20030628 0600 12       
188         20030628 0600 114      
189         20030628 1200 6        
190         20030628 1200 108      
191         20030628 1800 102      
192         20030629 0000 96       
193         20030629 0600 90       
194         20030629 1200 84       
195         20030629 1800 78       
196         20030630 0000 72       
197         20030630 0600 66       
198         20030630 1200 60       
199         20030630 1800 54       
200         20030701 0000 48       
201         20030701 0600 42       
202         20030701 1200 36       
203         20030701 1800 30       
204         20030702 0000 24       
205         20030702 0600 18       
206         20030702 1200 12       
207         20030702 1800 6        
208         20030706 0600 60       
209         20030706 1200 54       
210         20030706 1800 48       
211         20030707 0000 42       
212         20030707 0000 168      
213         20030707 0600 36       
214         20030707 0600 168      
215         20030707 1200 30       
216         20030707 1200 168      
217         20030707 1800 24       
218         20030707 1800 168      
219         20030708 0000 18       
220         20030708 0000 168      
221         20030708 0600 12       
222         20030708 0600 168      
223         20030708 1200 6        
224         20030708 1200 168      
225         20030708 1800 168      
226         20030709 0000 168      
227         20030709 0600 168      
228         20030709 1200 168      
229         20030709 1800 168      
230         20030710 0000 168      
231         20030710 0600 168      
232         20030710 1200 132      
233         20030710 1200 168      
234         20030710 1800 126      
235         20030710 1800 162      
236         20030711 0000 120      
237         20030711 0000 156      
238         20030711 0600 114      
239         20030711 0600 150      
240         20030711 1200 108      
241         20030711 1200 144      
242         20030711 1800 102      
243         20030711 1800 138      
244         20030712 0000 96       
245         20030712 0000 132      
246         20030712 0600 90       
247         20030712 0600 126      
248         20030712 1200 84       
249         20030712 1200 120      
250         20030712 1800 78       
251         20030712 1800 114      
252         20030713 0000 72       
253         20030713 0000 108      
