ArrayTaskID date     time lead time
0           20030604 0000 126      
1           20030604 0600 120      
2           20030604 1200 114      
3           20030604 1800 108      
4           20030605 0000 102      
5           20030605 0600 96       
6           20030605 1200 90       
7           20030605 1800 84       
8           20030606 0000 78       
9           20030606 0600 72       
10          20030606 1200 66       
11          20030606 1800 60       
12          20030607 0000 54       
13          20030607 0600 48       
14          20030607 1200 42       
15          20030607 1800 36       
16          20030608 0000 30       
17          20030608 0600 24       
18          20030608 1200 18       
19          20030608 1800 12       
20          20030609 0000 6        
