ArrayTaskID date     time lead time
0           20030110 1200 156      
1           20030110 1800 150      
2           20030111 0000 144      
3           20030111 0600 138      
4           20030111 1200 132      
5           20030111 1800 126      
6           20030112 0000 120      
7           20030112 0600 114      
8           20030112 1200 108      
9           20030112 1800 102      
10          20030113 0000 96       
11          20030113 0600 90       
12          20030113 1200 84       
13          20030113 1800 78       
14          20030114 0000 72       
15          20030114 0600 66       
16          20030114 1200 60       
17          20030114 1800 54       
18          20030115 0000 48       
19          20030115 0600 42       
20          20030115 1200 36       
21          20030115 1800 30       
22          20030116 0000 24       
23          20030116 0600 18       
24          20030116 1200 12       
25          20030116 1800 6        
