ArrayTaskID date     time lead time
0           20000411 0000 168      
1           20000411 0600 168      
2           20000411 1200 168      
3           20000411 1800 168      
4           20000412 0000 168      
5           20000412 0600 168      
6           20000412 1200 168      
7           20000412 1800 168      
8           20000413 0000 168      
9           20000413 0600 168      
10          20000413 1200 168      
11          20000413 1800 168      
12          20000414 0000 168      
13          20000414 0600 168      
14          20000414 1200 168      
15          20000414 1800 168      
16          20000415 0000 162      
17          20000415 0600 156      
18          20000415 1200 150      
19          20000415 1800 144      
20          20000416 0000 138      
21          20000416 0600 132      
22          20000416 1200 126      
23          20000416 1800 120      
24          20000417 0000 114      
25          20000417 0600 108      
26          20000417 1200 102      
27          20000417 1800 96       
28          20000418 0000 90       
29          20000418 0600 84       
30          20000418 1200 78       
31          20000418 1800 72       
32          20000419 0000 66       
33          20000419 0600 60       
34          20000419 1200 54       
35          20000419 1800 48       
36          20000420 0000 42       
37          20000420 0600 36       
38          20000420 1200 30       
39          20000420 1800 24       
40          20000421 0000 18       
41          20000421 0600 12       
42          20000421 1200 6        
