ArrayTaskID date     time lead time
0           20000225 0000 168      
1           20000225 0600 168      
2           20000225 1200 168      
3           20000225 1800 168      
4           20000226 0000 168      
5           20000226 0600 168      
6           20000226 1200 168      
7           20000226 1800 168      
8           20000227 0000 168      
9           20000227 0600 168      
10          20000227 1200 168      
11          20000227 1800 168      
12          20000228 0000 168      
13          20000228 0600 168      
14          20000228 1200 168      
15          20000228 1800 168      
16          20000229 0000 168      
17          20000229 0600 168      
18          20000229 1200 168      
19          20000229 1800 168      
20          20000301 0000 168      
21          20000301 0600 168      
22          20000301 1200 168      
23          20000301 1800 168      
24          20000302 0000 168      
25          20000302 0600 168      
26          20000302 1200 168      
27          20000302 1800 168      
28          20000303 0000 168      
29          20000303 0600 168      
30          20000303 1200 168      
31          20000303 1800 168      
32          20000304 0000 168      
33          20000304 0600 168      
34          20000304 1200 168      
35          20000304 1800 168      
36          20000305 0000 162      
37          20000305 0600 156      
38          20000305 1200 150      
39          20000305 1800 144      
40          20000306 0000 138      
41          20000306 0600 132      
42          20000306 1200 126      
43          20000306 1800 120      
44          20000307 0000 114      
45          20000307 0600 108      
46          20000307 1200 102      
47          20000307 1800 96       
48          20000308 0000 90       
49          20000308 0600 84       
50          20000308 1200 78       
51          20000308 1800 72       
52          20000309 0000 66       
53          20000309 0600 60       
54          20000309 1200 54       
55          20000309 1800 48       
56          20000310 0000 42       
57          20000310 0600 36       
58          20000310 1200 30       
59          20000310 1800 24       
60          20000311 0000 18       
61          20000311 0600 12       
62          20000311 1200 6        
