ArrayTaskID date     time lead time
0           20000921 1200 168      
1           20000921 1800 168      
2           20000922 0000 168      
3           20000922 0600 168      
4           20000922 1200 168      
5           20000922 1800 168      
6           20000923 0000 168      
7           20000923 0600 168      
8           20000923 1200 168      
9           20000923 1800 168      
10          20000924 0000 168      
11          20000924 0600 168      
12          20000924 1200 168      
13          20000924 1800 168      
14          20000925 0000 168      
15          20000925 0600 168      
16          20000925 1200 168      
17          20000925 1800 168      
18          20000926 0000 168      
19          20000926 0600 168      
20          20000926 1200 168      
21          20000926 1800 168      
22          20000927 0000 168      
23          20000927 0600 168      
24          20000927 1200 162      
25          20000927 1800 156      
26          20000928 0000 150      
27          20000928 0600 144      
28          20000928 1200 138      
29          20000928 1800 132      
30          20000929 0000 126      
31          20000929 0600 120      
32          20000929 1200 114      
33          20000929 1800 108      
34          20000930 0000 102      
35          20000930 0600 96       
36          20000930 1200 90       
37          20000930 1800 84       
38          20001001 0000 78       
39          20001001 0600 72       
40          20001001 1200 66       
41          20001001 1800 60       
42          20001002 0000 54       
43          20001002 0600 48       
44          20001002 1200 42       
45          20001002 1800 36       
46          20001003 0000 30       
47          20001003 0600 24       
48          20001003 1200 18       
49          20001003 1800 12       
50          20001004 0000 6        
