ArrayTaskID date     time lead time
0           20000928 1800 168      
1           20000929 0000 168      
2           20000929 0600 168      
3           20000929 1200 168      
4           20000929 1800 162      
5           20000930 0000 156      
6           20000930 0600 150      
7           20000930 1200 144      
8           20000930 1800 138      
9           20001001 0000 132      
10          20001001 0600 126      
11          20001001 1200 120      
12          20001001 1800 114      
13          20001002 0000 108      
14          20001002 0600 102      
15          20001002 1200 96       
16          20001002 1800 90       
17          20001003 0000 84       
18          20001003 0600 78       
19          20001003 1200 72       
20          20001003 1800 66       
21          20001004 0000 60       
22          20001004 0600 54       
23          20001004 1200 48       
24          20001004 1800 42       
25          20001005 0000 36       
26          20001005 0600 30       
27          20001005 1200 24       
28          20001005 1800 18       
29          20001006 0000 12       
30          20001006 0600 6        
