ArrayTaskID date     time lead time
0           20000304 0000 144      
1           20000304 0600 138      
2           20000304 1200 132      
3           20000304 1800 126      
4           20000305 0000 120      
5           20000305 0600 114      
6           20000305 1200 108      
7           20000305 1800 102      
8           20000306 0000 96       
9           20000306 0600 90       
10          20000306 1200 84       
11          20000306 1800 78       
12          20000307 0000 72       
13          20000307 0600 66       
14          20000307 1200 60       
15          20000307 1800 54       
16          20000308 0000 48       
17          20000308 0600 42       
18          20000308 1200 36       
19          20000308 1800 30       
20          20000309 0000 24       
21          20000309 0600 18       
22          20000309 1200 12       
23          20000309 1800 6        
