ArrayTaskID date     time lead time
0           20000130 1800 168      
1           20000131 0000 168      
2           20000131 0600 162      
3           20000131 1200 156      
4           20000131 1800 150      
5           20000201 0000 144      
6           20000201 0600 138      
7           20000201 1200 132      
8           20000201 1800 126      
9           20000202 0000 120      
10          20000202 0600 114      
11          20000202 1200 108      
12          20000202 1800 102      
13          20000203 0000 96       
14          20000203 0600 90       
15          20000203 1200 84       
16          20000203 1800 78       
17          20000204 0000 72       
18          20000204 0600 66       
19          20000204 1200 60       
20          20000204 1800 54       
21          20000205 0000 48       
22          20000205 0600 42       
23          20000205 1200 36       
24          20000205 1800 30       
25          20000206 0000 24       
26          20000206 0600 18       
27          20000206 1200 12       
28          20000206 1800 6        
