ArrayTaskID date     time lead time
0           20000902 0600 36       
1           20000902 0600 48       
2           20000902 0600 168      
3           20000902 1200 6        
4           20000902 1200 12       
5           20000902 1200 30       
6           20000902 1200 42       
7           20000902 1200 168      
8           20000902 1800 6        
9           20000902 1800 24       
10          20000902 1800 36       
11          20000902 1800 168      
12          20000903 0000 18       
13          20000903 0000 30       
14          20000903 0000 168      
15          20000903 0600 12       
16          20000903 0600 24       
17          20000903 0600 168      
18          20000903 1200 6        
19          20000903 1200 18       
20          20000903 1200 168      
21          20000903 1800 12       
22          20000903 1800 168      
23          20000904 0000 6        
24          20000904 0000 168      
25          20000904 0600 156      
26          20000904 0600 168      
27          20000904 1200 150      
28          20000904 1200 168      
29          20000904 1800 144      
30          20000904 1800 168      
31          20000905 0000 138      
32          20000905 0000 168      
33          20000905 0600 132      
34          20000905 0600 162      
35          20000905 0600 168      
36          20000905 1200 126      
37          20000905 1200 156      
38          20000905 1200 168      
39          20000905 1800 120      
40          20000905 1800 150      
41          20000905 1800 168      
42          20000906 0000 114      
43          20000906 0000 144      
44          20000906 0000 168      
45          20000906 0600 108      
46          20000906 0600 138      
47          20000906 0600 168      
48          20000906 1200 102      
49          20000906 1200 132      
50          20000906 1200 168      
51          20000906 1800 96       
52          20000906 1800 126      
53          20000906 1800 168      
54          20000907 0000 90       
55          20000907 0000 120      
56          20000907 0000 168      
57          20000907 0600 84       
58          20000907 0600 114      
59          20000907 0600 162      
60          20000907 0600 168      
61          20000907 1200 78       
62          20000907 1200 108      
63          20000907 1200 156      
64          20000907 1200 168      
65          20000907 1800 72       
66          20000907 1800 102      
67          20000907 1800 150      
68          20000907 1800 168      
69          20000908 0000 66       
70          20000908 0000 96       
71          20000908 0000 144      
72          20000908 0000 168      
73          20000908 0600 60       
74          20000908 0600 90       
75          20000908 0600 138      
76          20000908 0600 168      
77          20000908 1200 54       
78          20000908 1200 84       
79          20000908 1200 132      
80          20000908 1200 168      
81          20000908 1800 18       
82          20000908 1800 48       
83          20000908 1800 78       
84          20000908 1800 126      
85          20000908 1800 168      
86          20000909 0000 12       
87          20000909 0000 42       
88          20000909 0000 72       
89          20000909 0000 120      
90          20000909 0000 168      
91          20000909 0600 6        
92          20000909 0600 36       
93          20000909 0600 66       
94          20000909 0600 114      
95          20000909 0600 168      
96          20000909 1200 30       
97          20000909 1200 60       
98          20000909 1200 108      
99          20000909 1200 168      
100         20000909 1800 24       
101         20000909 1800 54       
102         20000909 1800 102      
103         20000909 1800 168      
104         20000910 0000 18       
105         20000910 0000 48       
106         20000910 0000 96       
107         20000910 0000 168      
108         20000910 0600 12       
109         20000910 0600 42       
110         20000910 0600 90       
111         20000910 0600 168      
112         20000910 1200 6        
113         20000910 1200 36       
114         20000910 1200 84       
115         20000910 1200 168      
116         20000910 1800 30       
117         20000910 1800 78       
118         20000910 1800 168      
119         20000911 0000 24       
120         20000911 0000 72       
121         20000911 0000 162      
122         20000911 0000 168      
123         20000911 0600 18       
124         20000911 0600 66       
125         20000911 0600 156      
126         20000911 0600 168      
127         20000911 1200 12       
128         20000911 1200 60       
129         20000911 1200 150      
130         20000911 1200 168      
131         20000911 1800 6        
132         20000911 1800 54       
133         20000911 1800 144      
134         20000911 1800 168      
135         20000912 0000 48       
136         20000912 0000 138      
137         20000912 0000 168      
138         20000912 0600 42       
139         20000912 0600 132      
140         20000912 0600 162      
141         20000912 1200 36       
142         20000912 1200 126      
143         20000912 1200 156      
144         20000912 1800 30       
145         20000912 1800 120      
146         20000912 1800 150      
147         20000913 0000 24       
148         20000913 0000 114      
149         20000913 0000 144      
150         20000913 0600 18       
151         20000913 0600 108      
152         20000913 0600 138      
153         20000913 1200 12       
154         20000913 1200 102      
155         20000913 1200 132      
156         20000913 1800 6        
157         20000913 1800 96       
158         20000913 1800 126      
159         20000914 0000 90       
160         20000914 0000 120      
161         20000914 0000 156      
162         20000914 0600 84       
163         20000914 0600 114      
164         20000914 0600 150      
165         20000914 1200 78       
166         20000914 1200 108      
167         20000914 1200 144      
168         20000914 1200 162      
169         20000914 1800 72       
170         20000914 1800 102      
171         20000914 1800 138      
172         20000914 1800 156      
173         20000915 0000 66       
174         20000915 0000 96       
175         20000915 0000 132      
176         20000915 0000 150      
177         20000915 0600 60       
178         20000915 0600 90       
179         20000915 0600 126      
180         20000915 0600 144      
181         20000915 1200 54       
182         20000915 1200 84       
183         20000915 1200 120      
184         20000915 1200 138      
185         20000915 1200 168      
186         20000915 1800 42       
187         20000915 1800 48       
188         20000915 1800 78       
189         20000915 1800 114      
190         20000915 1800 132      
191         20000915 1800 168      
192         20000916 0000 36       
193         20000916 0000 42       
194         20000916 0000 72       
195         20000916 0000 108      
196         20000916 0000 126      
197         20000916 0000 168      
198         20000916 0600 30       
199         20000916 0600 36       
200         20000916 0600 66       
201         20000916 0600 102      
202         20000916 0600 120      
203         20000916 0600 168      
204         20000916 1200 24       
205         20000916 1200 30       
206         20000916 1200 60       
207         20000916 1200 96       
208         20000916 1200 114      
209         20000916 1200 168      
210         20000916 1800 18       
211         20000916 1800 24       
212         20000916 1800 54       
213         20000916 1800 90       
214         20000916 1800 108      
215         20000916 1800 168      
216         20000917 0000 12       
217         20000917 0000 18       
218         20000917 0000 48       
219         20000917 0000 84       
220         20000917 0000 102      
221         20000917 0000 168      
222         20000917 0600 6        
223         20000917 0600 12       
224         20000917 0600 42       
225         20000917 0600 78       
226         20000917 0600 96       
227         20000917 0600 168      
228         20000917 1200 6        
229         20000917 1200 36       
230         20000917 1200 72       
231         20000917 1200 90       
232         20000917 1200 168      
233         20000917 1800 30       
234         20000917 1800 66       
235         20000917 1800 84       
236         20000917 1800 168      
237         20000918 0000 24       
238         20000918 0000 60       
239         20000918 0000 78       
240         20000918 0000 168      
241         20000918 0600 18       
242         20000918 0600 54       
243         20000918 0600 72       
244         20000918 0600 168      
245         20000918 1200 12       
246         20000918 1200 48       
247         20000918 1200 66       
248         20000918 1200 168      
249         20000918 1800 6        
250         20000918 1800 42       
251         20000918 1800 60       
252         20000918 1800 168      
253         20000919 0000 36       
254         20000919 0000 54       
255         20000919 0000 162      
256         20000919 0600 30       
257         20000919 0600 48       
258         20000919 0600 156      
259         20000919 1200 24       
260         20000919 1200 42       
261         20000919 1200 150      
262         20000919 1800 18       
263         20000919 1800 36       
264         20000919 1800 144      
265         20000920 0000 12       
266         20000920 0000 30       
267         20000920 0000 66       
268         20000920 0000 138      
269         20000920 0600 6        
270         20000920 0600 24       
271         20000920 0600 60       
272         20000920 0600 132      
273         20000920 1200 18       
274         20000920 1200 54       
275         20000920 1200 126      
276         20000920 1800 12       
277         20000920 1800 48       
278         20000920 1800 120      
279         20000921 0000 6        
280         20000921 0000 42       
281         20000921 0000 114      
282         20000921 0600 36       
283         20000921 0600 108      
284         20000921 1200 30       
285         20000921 1200 102      
286         20000921 1200 168      
287         20000921 1800 24       
288         20000921 1800 96       
289         20000921 1800 168      
290         20000922 0000 18       
291         20000922 0000 90       
292         20000922 0000 168      
293         20000922 0600 12       
294         20000922 0600 84       
295         20000922 0600 168      
296         20000922 1200 6        
297         20000922 1200 78       
298         20000922 1200 168      
299         20000922 1800 72       
