ArrayTaskID date     time lead time
0           20000818 1200 126      
1           20000818 1800 120      
2           20000819 0000 114      
3           20000819 0600 108      
4           20000819 1200 102      
5           20000819 1800 96       
6           20000820 0000 90       
7           20000820 0600 84       
8           20000820 1200 78       
9           20000820 1800 72       
10          20000821 0000 66       
11          20000821 0600 60       
12          20000821 1200 54       
13          20000821 1800 48       
14          20000822 0000 42       
15          20000822 0600 36       
16          20000822 1200 30       
17          20000822 1800 24       
18          20000823 0000 18       
19          20000823 0600 12       
20          20000823 1200 6        
