ArrayTaskID date     time lead time
0           20000206 0000 24       
1           20000206 0000 168      
2           20000206 0600 18       
3           20000206 0600 168      
4           20000206 1200 12       
5           20000206 1200 168      
6           20000206 1800 6        
7           20000206 1800 168      
8           20000207 0000 168      
9           20000207 0600 168      
10          20000207 1200 168      
11          20000207 1800 168      
12          20000208 0000 168      
13          20000208 0600 168      
14          20000208 1200 168      
15          20000208 1800 168      
16          20000209 0000 168      
17          20000209 0600 168      
18          20000209 1200 168      
19          20000209 1800 168      
20          20000210 0000 168      
21          20000210 0600 168      
22          20000210 1200 168      
23          20000210 1800 168      
24          20000211 0000 168      
25          20000211 0600 168      
26          20000211 1200 168      
27          20000211 1800 168      
28          20000212 0000 168      
29          20000212 0600 168      
30          20000212 1200 168      
31          20000212 1800 168      
32          20000213 0000 168      
33          20000213 0600 168      
34          20000213 1200 168      
35          20000213 1800 168      
36          20000214 0000 168      
37          20000214 0600 168      
38          20000214 1200 168      
39          20000214 1800 168      
40          20000215 0000 168      
41          20000215 0600 168      
42          20000215 1200 168      
43          20000215 1800 168      
44          20000216 0000 168      
45          20000216 0600 168      
46          20000216 1200 168      
47          20000216 1800 168      
48          20000217 0000 168      
49          20000217 0600 168      
50          20000217 1200 168      
51          20000217 1800 168      
52          20000218 0000 168      
53          20000218 0600 168      
54          20000218 1200 168      
55          20000218 1800 168      
56          20000219 0000 168      
57          20000219 0600 168      
58          20000219 1200 168      
59          20000219 1800 162      
60          20000219 1800 168      
61          20000220 0000 156      
62          20000220 0000 168      
63          20000220 0600 150      
64          20000220 0600 168      
65          20000220 1200 144      
66          20000220 1200 168      
67          20000220 1800 138      
68          20000220 1800 168      
69          20000221 0000 132      
70          20000221 0000 168      
71          20000221 0600 126      
72          20000221 0600 168      
73          20000221 1200 120      
74          20000221 1200 168      
75          20000221 1800 114      
76          20000221 1800 168      
77          20000222 0000 108      
78          20000222 0000 168      
79          20000222 0600 102      
80          20000222 0600 168      
81          20000222 1200 96       
82          20000222 1200 168      
83          20000222 1800 90       
84          20000222 1800 162      
85          20000223 0000 84       
86          20000223 0000 156      
87          20000223 0600 78       
88          20000223 0600 150      
89          20000223 1200 72       
90          20000223 1200 144      
91          20000223 1200 168      
92          20000223 1800 66       
93          20000223 1800 138      
94          20000223 1800 168      
95          20000224 0000 60       
96          20000224 0000 132      
97          20000224 0000 168      
98          20000224 0600 54       
99          20000224 0600 126      
100         20000224 0600 168      
101         20000224 1200 48       
102         20000224 1200 120      
103         20000224 1200 168      
104         20000224 1800 42       
105         20000224 1800 114      
106         20000224 1800 168      
107         20000225 0000 36       
108         20000225 0000 108      
109         20000225 0000 168      
110         20000225 0600 30       
111         20000225 0600 102      
112         20000225 0600 162      
113         20000225 0600 168      
114         20000225 1200 24       
115         20000225 1200 96       
116         20000225 1200 156      
117         20000225 1200 168      
118         20000225 1800 18       
119         20000225 1800 90       
120         20000225 1800 150      
121         20000225 1800 168      
122         20000226 0000 12       
123         20000226 0000 84       
124         20000226 0000 144      
125         20000226 0000 168      
126         20000226 0600 6        
127         20000226 0600 78       
128         20000226 0600 138      
129         20000226 0600 168      
130         20000226 1200 72       
131         20000226 1200 132      
132         20000226 1200 168      
133         20000226 1800 66       
134         20000226 1800 126      
135         20000226 1800 168      
136         20000227 0000 60       
137         20000227 0000 120      
138         20000227 0000 168      
139         20000227 0600 54       
140         20000227 0600 114      
141         20000227 0600 168      
142         20000227 1200 48       
143         20000227 1200 108      
144         20000227 1200 168      
145         20000227 1800 42       
146         20000227 1800 102      
147         20000227 1800 168      
148         20000228 0000 36       
149         20000228 0000 96       
150         20000228 0000 168      
151         20000228 0600 30       
152         20000228 0600 90       
153         20000228 0600 168      
154         20000228 1200 24       
155         20000228 1200 84       
156         20000228 1200 168      
157         20000228 1800 18       
158         20000228 1800 78       
159         20000228 1800 168      
160         20000229 0000 12       
161         20000229 0000 72       
162         20000229 0000 168      
163         20000229 0600 6        
164         20000229 0600 66       
165         20000229 0600 168      
166         20000229 1200 60       
167         20000229 1200 168      
168         20000229 1800 54       
169         20000229 1800 168      
170         20000301 0000 48       
171         20000301 0000 168      
172         20000301 0600 42       
173         20000301 0600 168      
174         20000301 1200 36       
175         20000301 1200 168      
176         20000301 1800 30       
177         20000301 1800 168      
178         20000302 0000 24       
179         20000302 0000 168      
180         20000302 0600 18       
181         20000302 0600 168      
182         20000302 1200 12       
183         20000302 1200 168      
184         20000302 1800 6        
185         20000302 1800 168      
186         20000303 0000 168      
187         20000303 0600 162      
188         20000303 0600 168      
189         20000303 1200 156      
190         20000303 1200 168      
191         20000303 1800 150      
192         20000303 1800 162      
193         20000303 1800 168      
194         20000304 0000 144      
195         20000304 0000 156      
196         20000304 0000 168      
197         20000304 0600 138      
198         20000304 0600 150      
199         20000304 0600 162      
200         20000304 0600 168      
201         20000304 1200 132      
202         20000304 1200 144      
203         20000304 1200 156      
204         20000304 1200 168      
205         20000304 1800 126      
206         20000304 1800 138      
207         20000304 1800 150      
208         20000304 1800 168      
209         20000305 0000 120      
210         20000305 0000 132      
211         20000305 0000 144      
212         20000305 0000 162      
213         20000305 0600 114      
214         20000305 0600 126      
215         20000305 0600 138      
216         20000305 0600 156      
217         20000305 1200 108      
218         20000305 1200 120      
219         20000305 1200 132      
220         20000305 1200 150      
221         20000305 1800 102      
222         20000305 1800 114      
223         20000305 1800 126      
224         20000305 1800 144      
225         20000306 0000 96       
226         20000306 0000 108      
227         20000306 0000 120      
228         20000306 0000 138      
229         20000306 0600 90       
230         20000306 0600 102      
231         20000306 0600 114      
232         20000306 0600 132      
233         20000306 1200 84       
234         20000306 1200 96       
235         20000306 1200 108      
236         20000306 1200 126      
237         20000306 1200 168      
238         20000306 1800 78       
239         20000306 1800 90       
240         20000306 1800 102      
241         20000306 1800 120      
242         20000306 1800 168      
243         20000307 0000 72       
244         20000307 0000 84       
245         20000307 0000 96       
246         20000307 0000 114      
247         20000307 0000 168      
248         20000307 0600 66       
249         20000307 0600 78       
250         20000307 0600 90       
251         20000307 0600 108      
252         20000307 0600 162      
253         20000307 1200 60       
254         20000307 1200 72       
255         20000307 1200 84       
256         20000307 1200 102      
257         20000307 1200 156      
258         20000307 1800 54       
259         20000307 1800 66       
260         20000307 1800 78       
261         20000307 1800 96       
262         20000307 1800 150      
263         20000308 0000 48       
264         20000308 0000 60       
265         20000308 0000 72       
266         20000308 0000 90       
267         20000308 0000 144      
268         20000308 0600 42       
269         20000308 0600 54       
270         20000308 0600 66       
271         20000308 0600 84       
272         20000308 0600 138      
273         20000308 1200 36       
274         20000308 1200 48       
275         20000308 1200 60       
276         20000308 1200 78       
277         20000308 1200 132      
278         20000308 1800 30       
279         20000308 1800 42       
280         20000308 1800 54       
281         20000308 1800 72       
282         20000308 1800 126      
283         20000309 0000 24       
284         20000309 0000 36       
285         20000309 0000 48       
286         20000309 0000 66       
287         20000309 0000 120      
288         20000309 0600 18       
289         20000309 0600 30       
290         20000309 0600 42       
291         20000309 0600 60       
292         20000309 0600 114      
293         20000309 1200 12       
294         20000309 1200 24       
295         20000309 1200 36       
296         20000309 1200 54       
297         20000309 1200 108      
298         20000309 1800 6        
299         20000309 1800 18       
