ArrayTaskID date     time lead time
0           20000118 1800 108      
1           20000119 0000 102      
2           20000119 0600 96       
3           20000119 1200 90       
4           20000119 1800 84       
5           20000120 0000 78       
6           20000120 0600 72       
7           20000120 1200 66       
8           20000120 1800 60       
9           20000121 0000 54       
10          20000121 0600 48       
11          20000121 1200 42       
12          20000121 1800 36       
13          20000122 0000 30       
14          20000122 0600 24       
15          20000122 1200 18       
16          20000122 1800 12       
17          20000123 0000 6        
