ArrayTaskID date     time lead time
0           20000813 0000 96       
1           20000813 0600 90       
2           20000813 1200 84       
3           20000813 1800 78       
4           20000814 0000 72       
5           20000814 0600 66       
6           20000814 1200 60       
7           20000814 1800 54       
8           20000815 0000 48       
9           20000815 0600 42       
10          20000815 1200 36       
11          20000815 1800 30       
12          20000816 0000 24       
13          20000816 0600 18       
14          20000816 1200 12       
15          20000816 1800 6        
