ArrayTaskID date     time lead time
0           20000227 0000 168      
1           20000227 0600 168      
2           20000227 1200 168      
3           20000227 1800 168      
4           20000228 0000 168      
5           20000228 0600 168      
6           20000228 1200 168      
7           20000228 1800 168      
8           20000229 0000 168      
9           20000229 0600 168      
10          20000229 1200 168      
11          20000229 1800 168      
12          20000301 0000 168      
13          20000301 0600 168      
14          20000301 1200 168      
15          20000301 1800 168      
16          20000302 0000 168      
17          20000302 0600 168      
18          20000302 1200 168      
19          20000302 1800 168      
20          20000303 0000 168      
21          20000303 0600 168      
22          20000303 1200 168      
23          20000303 1800 162      
24          20000304 0000 156      
25          20000304 0600 150      
26          20000304 1200 144      
27          20000304 1800 138      
28          20000305 0000 132      
29          20000305 0600 126      
30          20000305 1200 120      
31          20000305 1800 114      
32          20000306 0000 108      
33          20000306 0600 102      
34          20000306 1200 96       
35          20000306 1800 90       
36          20000307 0000 84       
37          20000307 0600 78       
38          20000307 1200 72       
39          20000307 1800 66       
40          20000308 0000 60       
41          20000308 0600 54       
42          20000308 1200 48       
43          20000308 1800 42       
44          20000309 0000 36       
45          20000309 0600 30       
46          20000309 1200 24       
47          20000309 1800 18       
48          20000310 0000 12       
49          20000310 0600 6        
