ArrayTaskID date     time lead time
0           20000103 0600 168      
1           20000103 1200 168      
2           20000103 1800 168      
3           20000104 0000 168      
4           20000104 0600 168      
5           20000104 1200 168      
6           20000104 1800 168      
7           20000105 0000 168      
8           20000105 0600 168      
9           20000105 1200 168      
10          20000105 1800 168      
11          20000106 0000 168      
12          20000106 0600 168      
13          20000106 1200 168      
14          20000106 1800 168      
15          20000107 0000 168      
16          20000107 0600 168      
17          20000107 1200 168      
18          20000107 1800 162      
19          20000108 0000 156      
20          20000108 0600 150      
21          20000108 1200 144      
22          20000108 1800 138      
23          20000109 0000 132      
24          20000109 0600 126      
25          20000109 1200 120      
26          20000109 1800 114      
27          20000110 0000 108      
28          20000110 0600 102      
29          20000110 1200 96       
30          20000110 1800 90       
31          20000111 0000 84       
32          20000111 0600 78       
33          20000111 1200 72       
34          20000111 1800 66       
35          20000112 0000 60       
36          20000112 0600 54       
37          20000112 1200 48       
38          20000112 1800 42       
39          20000113 0000 36       
40          20000113 0600 30       
41          20000113 1200 24       
42          20000113 1800 18       
43          20000114 0000 12       
44          20000114 0600 6        
