ArrayTaskID date     time lead time
0           20001014 1800 108      
1           20001015 0000 102      
2           20001015 0600 96       
3           20001015 1200 90       
4           20001015 1800 84       
5           20001016 0000 78       
6           20001016 0600 72       
7           20001016 1200 66       
8           20001016 1800 60       
9           20001017 0000 54       
10          20001017 0600 48       
11          20001017 1200 42       
12          20001017 1800 36       
13          20001018 0000 30       
14          20001018 0600 24       
15          20001018 1200 18       
16          20001018 1800 12       
17          20001019 0000 6        
