ArrayTaskID date     time lead time
0           20000223 1200 168      
1           20000223 1800 168      
2           20000224 0000 168      
3           20000224 0600 168      
4           20000224 1200 168      
5           20000224 1800 168      
6           20000225 0000 168      
7           20000225 0600 162      
8           20000225 1200 156      
9           20000225 1800 150      
10          20000226 0000 144      
11          20000226 0600 138      
12          20000226 1200 132      
13          20000226 1800 126      
14          20000227 0000 120      
15          20000227 0600 114      
16          20000227 1200 108      
17          20000227 1800 102      
18          20000228 0000 96       
19          20000228 0600 90       
20          20000228 1200 84       
21          20000228 1800 78       
22          20000229 0000 72       
23          20000229 0600 66       
24          20000229 1200 60       
25          20000229 1800 54       
26          20000301 0000 48       
27          20000301 0600 42       
28          20000301 1200 36       
29          20000301 1800 30       
30          20000302 0000 24       
31          20000302 0600 18       
32          20000302 1200 12       
33          20000302 1800 6        
