ArrayTaskID date     time lead time
0           20000731 1200 168      
1           20000731 1800 168      
2           20000801 0000 168      
3           20000801 0600 168      
4           20000801 1200 168      
5           20000801 1800 168      
6           20000802 0000 168      
7           20000802 0600 168      
8           20000802 1200 168      
9           20000802 1800 168      
10          20000803 0000 168      
11          20000803 0600 168      
12          20000803 1200 168      
13          20000803 1800 168      
14          20000804 0000 168      
15          20000804 0600 168      
16          20000804 1200 168      
17          20000804 1800 168      
18          20000805 0000 168      
19          20000805 0600 168      
20          20000805 1200 168      
21          20000805 1800 162      
22          20000806 0000 156      
23          20000806 0600 150      
24          20000806 1200 144      
25          20000806 1800 138      
26          20000807 0000 132      
27          20000807 0600 126      
28          20000807 1200 120      
29          20000807 1800 114      
30          20000808 0000 108      
31          20000808 0600 102      
32          20000808 1200 96       
33          20000808 1800 90       
34          20000809 0000 84       
35          20000809 0600 78       
36          20000809 1200 72       
37          20000809 1800 66       
38          20000810 0000 60       
39          20000810 0600 54       
40          20000810 1200 48       
41          20000810 1800 42       
42          20000811 0000 36       
43          20000811 0600 30       
44          20000811 1200 24       
45          20000811 1800 18       
46          20000812 0000 12       
47          20000812 0600 6        
