ArrayTaskID date     time lead time
0           20210115 0600 102      
1           20210115 1200 96       
2           20210115 1800 90       
3           20210116 0000 84       
4           20210116 0600 78       
5           20210116 1200 72       
6           20210116 1800 66       
7           20210117 0000 60       
8           20210117 0600 54       
9           20210117 1200 48       
10          20210117 1800 42       
11          20210118 0000 36       
12          20210118 0600 30       
13          20210118 1200 24       
14          20210118 1800 18       
15          20210119 0000 12       
16          20210119 0600 6        
