ArrayTaskID date     time lead time
0           19800904 1200 156      
1           19800904 1800 150      
2           19800905 0000 144      
3           19800905 0600 138      
4           19800905 1200 132      
5           19800905 1800 126      
6           19800906 0000 120      
7           19800906 0600 114      
8           19800906 1200 108      
9           19800906 1800 102      
10          19800907 0000 96       
11          19800907 0600 90       
12          19800907 1200 84       
13          19800907 1800 78       
14          19800908 0000 72       
15          19800908 0600 66       
16          19800908 1200 60       
17          19800908 1800 54       
18          19800909 0000 48       
19          19800909 0600 42       
20          19800909 1200 36       
21          19800909 1800 30       
22          19800910 0000 24       
23          19800910 0600 18       
24          19800910 1200 12       
25          19800910 1800 6        
