ArrayTaskID date     time lead time
0           19800102 1800 168      
1           19800103 0000 168      
2           19800103 0600 168      
3           19800103 1200 168      
4           19800103 1800 168      
5           19800104 0000 168      
6           19800104 0600 168      
7           19800104 1200 168      
8           19800104 1800 168      
9           19800105 0000 168      
10          19800105 0600 168      
11          19800105 1200 168      
12          19800105 1800 162      
13          19800106 0000 156      
14          19800106 0600 150      
15          19800106 1200 144      
16          19800106 1800 138      
17          19800107 0000 132      
18          19800107 0600 126      
19          19800107 1200 120      
20          19800107 1800 114      
21          19800108 0000 108      
22          19800108 0600 102      
23          19800108 1200 96       
24          19800108 1800 90       
25          19800109 0000 84       
26          19800109 0600 78       
27          19800109 1200 72       
28          19800109 1800 66       
29          19800110 0000 60       
30          19800110 0600 54       
31          19800110 1200 48       
32          19800110 1800 42       
33          19800111 0000 36       
34          19800111 0600 30       
35          19800111 1200 24       
36          19800111 1800 18       
37          19800112 0000 12       
38          19800112 0600 6        
