ArrayTaskID date     time lead time
0           19800118 0000 168      
1           19800118 0600 168      
2           19800118 1200 168      
3           19800118 1800 168      
4           19800119 0000 168      
5           19800119 0600 168      
6           19800119 1200 168      
7           19800119 1800 168      
8           19800120 0000 168      
9           19800120 0600 168      
10          19800120 1200 168      
11          19800120 1800 168      
12          19800121 0000 168      
13          19800121 0600 168      
14          19800121 1200 168      
15          19800121 1800 168      
16          19800122 0000 168      
17          19800122 0600 162      
18          19800122 1200 156      
19          19800122 1800 150      
20          19800123 0000 144      
21          19800123 0600 138      
22          19800123 1200 132      
23          19800123 1800 126      
24          19800124 0000 120      
25          19800124 0600 114      
26          19800124 1200 108      
27          19800124 1800 102      
28          19800125 0000 96       
29          19800125 0600 90       
30          19800125 1200 84       
31          19800125 1800 78       
32          19800126 0000 72       
33          19800126 0600 66       
34          19800126 1200 60       
35          19800126 1800 54       
36          19800127 0000 48       
37          19800127 0600 42       
38          19800127 1200 36       
39          19800127 1800 30       
40          19800128 0000 24       
41          19800128 0600 18       
42          19800128 1200 12       
43          19800128 1800 6        
