ArrayTaskID date     time lead time
0           19800926 0000 168      
1           19800926 0600 168      
2           19800926 1200 168      
3           19800926 1800 168      
4           19800927 0000 168      
5           19800927 0600 168      
6           19800927 1200 168      
7           19800927 1800 168      
8           19800928 0000 168      
9           19800928 0600 168      
10          19800928 1200 168      
11          19800928 1800 162      
12          19800929 0000 156      
13          19800929 0600 150      
14          19800929 1200 144      
15          19800929 1800 138      
16          19800930 0000 132      
17          19800930 0600 126      
18          19800930 1200 120      
19          19800930 1800 114      
20          19801001 0000 108      
21          19801001 0600 102      
22          19801001 1200 96       
23          19801001 1800 90       
24          19801002 0000 84       
25          19801002 0600 78       
26          19801002 1200 72       
27          19801002 1800 66       
28          19801003 0000 60       
29          19801003 0600 54       
30          19801003 1200 48       
31          19801003 1800 42       
32          19801004 0000 36       
33          19801004 0600 30       
34          19801004 1200 24       
35          19801004 1800 18       
36          19801005 0000 12       
37          19801005 0600 6        
