ArrayTaskID date     time lead time
0           19800806 0000 168      
1           19800806 0600 168      
2           19800806 1200 168      
3           19800806 1800 168      
4           19800807 0000 168      
5           19800807 0600 168      
6           19800807 1200 168      
7           19800807 1800 168      
8           19800808 0000 168      
9           19800808 0600 168      
10          19800808 1200 168      
11          19800808 1800 168      
12          19800809 0000 168      
13          19800809 0600 168      
14          19800809 1200 168      
15          19800809 1800 168      
16          19800810 0000 162      
17          19800810 0600 156      
18          19800810 1200 150      
19          19800810 1800 144      
20          19800811 0000 138      
21          19800811 0600 132      
22          19800811 1200 126      
23          19800811 1800 120      
24          19800812 0000 114      
25          19800812 0600 108      
26          19800812 1200 102      
27          19800812 1800 96       
28          19800813 0000 90       
29          19800813 0600 84       
30          19800813 1200 78       
31          19800813 1800 72       
32          19800814 0000 66       
33          19800814 0600 60       
34          19800814 1200 54       
35          19800814 1800 48       
36          19800815 0000 42       
37          19800815 0600 36       
38          19800815 1200 30       
39          19800815 1800 24       
40          19800816 0000 18       
41          19800816 0600 12       
42          19800816 1200 6        
