ArrayTaskID date     time lead time
0           19800814 0000 138      
1           19800814 0600 132      
2           19800814 1200 126      
3           19800814 1800 120      
4           19800815 0000 114      
5           19800815 0600 108      
6           19800815 1200 102      
7           19800815 1800 96       
8           19800816 0000 90       
9           19800816 0600 84       
10          19800816 1200 78       
11          19800816 1800 72       
12          19800817 0000 66       
13          19800817 0600 60       
14          19800817 1200 54       
15          19800817 1800 48       
16          19800818 0000 42       
17          19800818 0600 36       
18          19800818 1200 30       
19          19800818 1800 24       
20          19800819 0000 18       
21          19800819 0600 12       
22          19800819 1200 6        
