ArrayTaskID date     time lead time
0           19791215 1200 144      
1           19791215 1800 138      
2           19791216 0000 132      
3           19791216 0600 126      
4           19791216 1200 120      
5           19791216 1800 114      
6           19791217 0000 108      
7           19791217 0600 102      
8           19791217 1200 96       
9           19791217 1800 90       
10          19791218 0000 84       
11          19791218 0600 78       
12          19791218 1200 72       
13          19791218 1800 66       
14          19791219 0000 60       
15          19791219 0600 54       
16          19791219 1200 48       
17          19791219 1800 42       
18          19791220 0000 36       
19          19791220 0600 30       
20          19791220 1200 24       
21          19791220 1800 18       
22          19791221 0000 12       
23          19791221 0600 6        
