ArrayTaskID date     time lead time
0           19800401 0000 168      
1           19800401 0600 162      
2           19800401 1200 156      
3           19800401 1800 150      
4           19800402 0000 144      
5           19800402 0600 138      
6           19800402 1200 132      
7           19800402 1800 126      
8           19800403 0000 120      
9           19800403 0600 114      
10          19800403 1200 108      
11          19800403 1800 102      
12          19800404 0000 96       
13          19800404 0600 90       
14          19800404 1200 84       
15          19800404 1800 78       
16          19800405 0000 72       
17          19800405 0600 66       
18          19800405 1200 60       
19          19800405 1800 54       
20          19800406 0000 48       
21          19800406 0600 42       
22          19800406 1200 36       
23          19800406 1800 30       
24          19800407 0000 24       
25          19800407 0600 18       
26          19800407 1200 12       
27          19800407 1800 6        
