ArrayTaskID date     time lead time
0           19800325 0000 96       
1           19800325 0600 90       
2           19800325 1200 84       
3           19800325 1800 78       
4           19800326 0000 72       
5           19800326 0600 66       
6           19800326 1200 60       
7           19800326 1800 54       
8           19800327 0000 48       
9           19800327 0600 42       
10          19800327 1200 36       
11          19800327 1800 30       
12          19800328 0000 24       
13          19800328 0600 18       
14          19800328 1200 12       
15          19800328 1800 6        
