ArrayTaskID date     time lead time
0           19800101 0000 120      
1           19800101 0600 114      
2           19800101 1200 108      
3           19800101 1800 102      
4           19800102 0000 96       
5           19800102 0600 90       
6           19800102 1200 84       
7           19800102 1800 78       
8           19800103 0000 72       
9           19800103 0600 66       
10          19800103 1200 60       
11          19800103 1800 54       
12          19800104 0000 48       
13          19800104 0600 42       
14          19800104 1200 36       
15          19800104 1800 30       
16          19800105 0000 24       
17          19800105 0600 18       
18          19800105 1200 12       
19          19800105 1800 6        
