ArrayTaskID date     time lead time
0           19800314 1200 132      
1           19800314 1800 126      
2           19800315 0000 120      
3           19800315 0600 114      
4           19800315 1200 108      
5           19800315 1800 102      
6           19800316 0000 96       
7           19800316 0600 90       
8           19800316 1200 84       
9           19800316 1800 78       
10          19800317 0000 72       
11          19800317 0600 66       
12          19800317 1200 60       
13          19800317 1800 54       
14          19800318 0000 48       
15          19800318 0600 42       
16          19800318 1200 36       
17          19800318 1800 30       
18          19800319 0000 24       
19          19800319 0600 18       
20          19800319 1200 12       
21          19800319 1800 6        
