ArrayTaskID date     time lead time
0           19800309 0000 168      
1           19800309 0600 168      
2           19800309 1200 168      
3           19800309 1800 162      
4           19800310 0000 156      
5           19800310 0600 150      
6           19800310 1200 144      
7           19800310 1800 138      
8           19800311 0000 132      
9           19800311 0600 126      
10          19800311 1200 120      
11          19800311 1800 114      
12          19800312 0000 108      
13          19800312 0600 102      
14          19800312 1200 96       
15          19800312 1800 90       
16          19800313 0000 84       
17          19800313 0600 78       
18          19800313 1200 72       
19          19800313 1800 66       
20          19800314 0000 60       
21          19800314 0600 54       
22          19800314 1200 48       
23          19800314 1800 42       
24          19800315 0000 36       
25          19800315 0600 30       
26          19800315 1200 24       
27          19800315 1800 18       
28          19800316 0000 12       
29          19800316 0600 6        
