ArrayTaskID date     time lead time
0           20110130 1800 6        
1           20110130 1800 168      
2           20110131 0000 162      
3           20110131 0600 156      
4           20110131 1200 150      
5           20110131 1800 144      
6           20110201 0000 138      
7           20110201 0600 132      
8           20110201 1200 126      
9           20110201 1800 120      
10          20110202 0000 114      
11          20110202 0600 108      
12          20110202 1200 102      
13          20110202 1800 96       
14          20110203 0000 90       
15          20110203 0600 84       
16          20110203 0600 126      
17          20110203 1200 78       
18          20110203 1200 120      
19          20110203 1800 72       
20          20110203 1800 114      
21          20110204 0000 66       
22          20110204 0000 108      
23          20110204 0600 60       
24          20110204 0600 102      
25          20110204 1200 54       
26          20110204 1200 96       
27          20110204 1800 48       
28          20110204 1800 90       
29          20110205 0000 42       
30          20110205 0000 84       
31          20110205 0600 36       
32          20110205 0600 78       
33          20110205 1200 30       
34          20110205 1200 72       
35          20110205 1800 24       
36          20110205 1800 66       
37          20110206 0000 18       
38          20110206 0000 60       
39          20110206 0600 12       
40          20110206 0600 54       
41          20110206 1200 6        
42          20110206 1200 48       
43          20110206 1800 42       
44          20110206 1800 168      
45          20110207 0000 36       
46          20110207 0000 168      
47          20110207 0600 30       
48          20110207 0600 168      
49          20110207 1200 24       
50          20110207 1200 168      
51          20110207 1800 18       
52          20110207 1800 168      
53          20110208 0000 12       
54          20110208 0000 168      
55          20110208 0600 6        
56          20110208 0600 168      
57          20110208 1200 168      
58          20110208 1800 168      
59          20110209 0000 168      
60          20110209 0600 168      
61          20110209 1200 96       
62          20110209 1200 168      
63          20110209 1800 90       
64          20110209 1800 168      
65          20110210 0000 84       
66          20110210 0000 168      
67          20110210 0600 78       
68          20110210 0600 168      
69          20110210 1200 72       
70          20110210 1200 168      
71          20110210 1800 66       
72          20110210 1800 168      
73          20110211 0000 60       
74          20110211 0000 168      
75          20110211 0600 54       
76          20110211 0600 168      
77          20110211 1200 48       
78          20110211 1200 168      
79          20110211 1800 42       
80          20110211 1800 168      
81          20110212 0000 36       
82          20110212 0000 168      
83          20110212 0600 30       
84          20110212 0600 168      
85          20110212 1200 24       
86          20110212 1200 168      
87          20110212 1800 18       
88          20110212 1800 168      
89          20110213 0000 12       
90          20110213 0000 168      
91          20110213 0600 6        
92          20110213 0600 168      
93          20110213 1200 168      
94          20110213 1800 168      
95          20110214 0000 168      
96          20110214 0600 168      
97          20110214 1200 168      
98          20110214 1800 168      
99          20110215 0000 162      
100         20110215 0000 168      
101         20110215 0600 156      
102         20110215 0600 168      
103         20110215 1200 150      
104         20110215 1200 168      
105         20110215 1800 144      
106         20110215 1800 168      
107         20110216 0000 138      
108         20110216 0000 168      
109         20110216 0600 132      
110         20110216 0600 168      
111         20110216 1200 126      
112         20110216 1200 162      
113         20110216 1200 168      
114         20110216 1800 120      
115         20110216 1800 156      
116         20110216 1800 168      
117         20110217 0000 114      
118         20110217 0000 150      
119         20110217 0000 168      
120         20110217 0600 108      
121         20110217 0600 144      
122         20110217 0600 168      
123         20110217 1200 102      
124         20110217 1200 138      
125         20110217 1200 168      
126         20110217 1800 96       
127         20110217 1800 132      
128         20110217 1800 168      
129         20110218 0000 90       
130         20110218 0000 126      
131         20110218 0000 168      
132         20110218 0600 84       
133         20110218 0600 120      
134         20110218 0600 168      
135         20110218 1200 78       
136         20110218 1200 114      
137         20110218 1200 168      
138         20110218 1800 72       
139         20110218 1800 108      
140         20110218 1800 168      
141         20110219 0000 66       
142         20110219 0000 102      
143         20110219 0000 168      
144         20110219 0600 60       
145         20110219 0600 96       
146         20110219 0600 168      
147         20110219 1200 54       
148         20110219 1200 90       
149         20110219 1200 168      
150         20110219 1800 48       
151         20110219 1800 84       
152         20110219 1800 168      
153         20110220 0000 42       
154         20110220 0000 78       
155         20110220 0000 168      
156         20110220 0600 36       
157         20110220 0600 72       
158         20110220 0600 162      
159         20110220 0600 168      
160         20110220 1200 30       
161         20110220 1200 66       
162         20110220 1200 156      
163         20110220 1200 168      
164         20110220 1800 24       
165         20110220 1800 60       
166         20110220 1800 150      
167         20110220 1800 162      
168         20110221 0000 18       
169         20110221 0000 54       
170         20110221 0000 144      
171         20110221 0000 156      
172         20110221 0600 12       
173         20110221 0600 48       
174         20110221 0600 138      
175         20110221 0600 150      
176         20110221 1200 6        
177         20110221 1200 42       
178         20110221 1200 132      
179         20110221 1200 144      
180         20110221 1800 36       
181         20110221 1800 126      
182         20110221 1800 138      
183         20110222 0000 30       
184         20110222 0000 120      
185         20110222 0000 132      
186         20110222 0600 24       
187         20110222 0600 114      
188         20110222 0600 126      
189         20110222 1200 18       
190         20110222 1200 108      
191         20110222 1200 120      
192         20110222 1800 12       
193         20110222 1800 102      
194         20110222 1800 114      
195         20110223 0000 6        
196         20110223 0000 96       
197         20110223 0000 108      
198         20110223 0600 90       
199         20110223 0600 102      
200         20110223 1200 84       
201         20110223 1200 96       
202         20110223 1800 78       
203         20110223 1800 90       
204         20110224 0000 72       
205         20110224 0000 84       
206         20110224 0600 66       
207         20110224 0600 78       
208         20110224 1200 60       
209         20110224 1200 72       
210         20110224 1800 54       
211         20110224 1800 66       
212         20110225 0000 48       
213         20110225 0000 60       
214         20110225 0600 42       
215         20110225 0600 54       
216         20110225 1200 36       
217         20110225 1200 48       
218         20110225 1800 30       
