ArrayTaskID date     time lead time
0           20070929 1800 126      
1           20070929 1800 144      
2           20070930 0000 114      
3           20070930 0000 120      
4           20070930 0000 138      
5           20070930 0600 108      
6           20070930 0600 114      
7           20070930 0600 132      
8           20070930 1200 102      
9           20070930 1200 108      
10          20070930 1200 126      
11          20070930 1800 96       
12          20070930 1800 102      
13          20070930 1800 120      
14          20070930 1800 162      
15          20071001 0000 90       
16          20071001 0000 96       
17          20071001 0000 114      
18          20071001 0000 156      
19          20071001 0600 84       
20          20071001 0600 90       
21          20071001 0600 108      
22          20071001 0600 150      
23          20071001 0600 168      
24          20071001 1200 78       
25          20071001 1200 84       
26          20071001 1200 102      
27          20071001 1200 144      
28          20071001 1200 168      
29          20071001 1800 72       
30          20071001 1800 78       
31          20071001 1800 96       
32          20071001 1800 138      
33          20071001 1800 168      
34          20071002 0000 66       
35          20071002 0000 72       
36          20071002 0000 90       
37          20071002 0000 132      
38          20071002 0000 168      
39          20071002 0600 60       
40          20071002 0600 66       
41          20071002 0600 84       
42          20071002 0600 126      
43          20071002 0600 168      
44          20071002 1200 54       
45          20071002 1200 60       
46          20071002 1200 78       
47          20071002 1200 120      
48          20071002 1200 168      
49          20071002 1800 48       
50          20071002 1800 54       
51          20071002 1800 72       
52          20071002 1800 114      
53          20071002 1800 168      
54          20071003 0000 42       
55          20071003 0000 48       
56          20071003 0000 66       
57          20071003 0000 108      
58          20071003 0000 168      
59          20071003 0600 36       
60          20071003 0600 42       
61          20071003 0600 60       
62          20071003 0600 102      
63          20071003 0600 168      
64          20071003 1200 30       
65          20071003 1200 36       
66          20071003 1200 54       
67          20071003 1200 96       
68          20071003 1200 168      
69          20071003 1800 24       
70          20071003 1800 30       
71          20071003 1800 48       
72          20071003 1800 90       
73          20071003 1800 168      
74          20071004 0000 18       
75          20071004 0000 24       
76          20071004 0000 42       
77          20071004 0000 84       
78          20071004 0000 168      
79          20071004 0600 12       
80          20071004 0600 18       
81          20071004 0600 36       
82          20071004 0600 78       
83          20071004 0600 168      
84          20071004 1200 6        
85          20071004 1200 12       
86          20071004 1200 30       
87          20071004 1200 72       
88          20071004 1200 168      
89          20071004 1800 6        
90          20071004 1800 24       
91          20071004 1800 66       
92          20071004 1800 168      
93          20071005 0000 18       
94          20071005 0000 60       
95          20071005 0000 168      
96          20071005 0600 12       
97          20071005 0600 54       
98          20071005 0600 168      
99          20071005 1200 6        
100         20071005 1200 48       
101         20071005 1200 168      
102         20071005 1800 42       
103         20071005 1800 168      
104         20071006 0000 36       
105         20071006 0000 168      
106         20071006 0600 30       
107         20071006 0600 168      
108         20071006 1200 24       
109         20071006 1200 168      
110         20071006 1800 18       
111         20071006 1800 168      
112         20071007 0000 12       
113         20071007 0000 168      
114         20071007 0600 6        
115         20071007 0600 162      
116         20071007 1200 156      
117         20071007 1800 150      
118         20071008 0000 144      
119         20071008 0600 138      
120         20071008 1200 132      
121         20071008 1800 126      
122         20071009 0000 120      
123         20071009 0000 156      
124         20071009 0600 114      
125         20071009 0600 150      
126         20071009 1200 108      
127         20071009 1200 144      
128         20071009 1800 102      
129         20071009 1800 138      
130         20071010 0000 96       
131         20071010 0000 132      
132         20071010 0600 90       
133         20071010 0600 126      
134         20071010 1200 84       
135         20071010 1200 120      
136         20071010 1800 78       
137         20071010 1800 114      
138         20071011 0000 72       
139         20071011 0000 108      
140         20071011 0600 66       
141         20071011 0600 102      
142         20071011 1200 60       
143         20071011 1200 96       
144         20071011 1200 150      
145         20071011 1800 54       
146         20071011 1800 90       
147         20071011 1800 144      
148         20071012 0000 48       
149         20071012 0000 84       
150         20071012 0000 138      
151         20071012 0600 42       
152         20071012 0600 78       
153         20071012 0600 132      
154         20071012 1200 36       
155         20071012 1200 72       
156         20071012 1200 126      
157         20071012 1800 30       
158         20071012 1800 66       
159         20071012 1800 120      
160         20071013 0000 24       
161         20071013 0000 60       
162         20071013 0000 114      
163         20071013 0600 18       
164         20071013 0600 54       
165         20071013 0600 108      
166         20071013 1200 12       
167         20071013 1200 48       
168         20071013 1200 102      
169         20071013 1800 6        
170         20071013 1800 42       
171         20071013 1800 96       
172         20071014 0000 36       
173         20071014 0000 90       
174         20071014 0600 30       
175         20071014 0600 84       
176         20071014 1200 24       
177         20071014 1200 78       
178         20071014 1800 18       
179         20071014 1800 72       
180         20071015 0000 12       
181         20071015 0000 66       
182         20071015 0000 168      
183         20071015 0600 6        
184         20071015 0600 60       
185         20071015 0600 168      
186         20071015 1200 54       
187         20071015 1200 168      
188         20071015 1800 48       
189         20071015 1800 168      
190         20071016 0000 42       
191         20071016 0000 168      
192         20071016 0600 36       
193         20071016 0600 168      
194         20071016 1200 30       
195         20071016 1200 168      
196         20071016 1800 24       
197         20071016 1800 168      
198         20071017 0000 18       
199         20071017 0000 168      
200         20071017 0600 12       
201         20071017 0600 168      
202         20071017 1200 6        
203         20071017 1200 168      
204         20071017 1800 168      
205         20071018 0000 168      
206         20071018 0600 126      
207         20071018 0600 168      
208         20071018 1200 120      
209         20071018 1200 168      
210         20071018 1800 114      
211         20071018 1800 168      
212         20071019 0000 108      
213         20071019 0000 168      
214         20071019 0600 102      
215         20071019 0600 168      
216         20071019 1200 96       
217         20071019 1200 168      
218         20071019 1800 90       
219         20071019 1800 168      
220         20071020 0000 84       
221         20071020 0000 168      
222         20071020 0600 78       
223         20071020 0600 168      
224         20071020 1200 72       
225         20071020 1200 162      
226         20071020 1800 66       
227         20071020 1800 156      
228         20071021 0000 60       
