ArrayTaskID date     time lead time
0           20040909 1200 168      
1           20040909 1800 12       
2           20040909 1800 18       
3           20040909 1800 24       
4           20040909 1800 168      
5           20040910 0000 6        
6           20040910 0000 12       
7           20040910 0000 18       
8           20040910 0000 168      
9           20040910 0600 6        
10          20040910 0600 12       
11          20040910 0600 168      
12          20040910 1200 6        
13          20040910 1200 168      
14          20040910 1800 168      
15          20040911 0000 168      
16          20040911 0600 168      
17          20040911 1200 168      
18          20040911 1800 168      
19          20040912 0000 168      
20          20040912 0600 168      
21          20040912 1200 168      
22          20040912 1800 168      
23          20040913 0000 168      
24          20040913 0600 162      
25          20040913 0600 168      
26          20040913 1200 156      
27          20040913 1200 168      
28          20040913 1800 150      
29          20040913 1800 168      
30          20040914 0000 144      
31          20040914 0000 168      
32          20040914 0600 138      
33          20040914 0600 162      
34          20040914 0600 168      
35          20040914 1200 132      
36          20040914 1200 156      
37          20040914 1200 168      
38          20040914 1800 126      
39          20040914 1800 150      
40          20040914 1800 168      
41          20040915 0000 120      
42          20040915 0000 144      
43          20040915 0000 168      
44          20040915 0600 114      
45          20040915 0600 138      
46          20040915 0600 168      
47          20040915 1200 108      
48          20040915 1200 132      
49          20040915 1200 168      
50          20040915 1800 102      
51          20040915 1800 126      
52          20040915 1800 168      
53          20040916 0000 96       
54          20040916 0000 120      
55          20040916 0000 168      
56          20040916 0600 90       
57          20040916 0600 114      
58          20040916 0600 168      
59          20040916 0650 168      
60          20040916 1200 84       
61          20040916 1200 108      
62          20040916 1200 168      
63          20040916 1800 78       
64          20040916 1800 102      
65          20040916 1800 168      
66          20040917 0000 72       
67          20040917 0000 96       
68          20040917 0000 168      
69          20040917 0600 66       
70          20040917 0600 90       
71          20040917 0600 168      
72          20040917 1200 60       
73          20040917 1200 84       
74          20040917 1200 162      
75          20040917 1200 168      
76          20040917 1800 54       
77          20040917 1800 78       
78          20040917 1800 156      
79          20040917 1800 168      
80          20040918 0000 48       
81          20040918 0000 72       
82          20040918 0000 150      
83          20040918 0000 168      
84          20040918 0600 42       
85          20040918 0600 66       
86          20040918 0600 144      
87          20040918 0600 168      
88          20040918 1200 36       
89          20040918 1200 60       
90          20040918 1200 138      
91          20040918 1200 168      
92          20040918 1800 30       
93          20040918 1800 54       
94          20040918 1800 132      
95          20040918 1800 168      
96          20040919 0000 24       
97          20040919 0000 48       
98          20040919 0000 126      
99          20040919 0000 168      
100         20040919 0600 18       
101         20040919 0600 42       
102         20040919 0600 120      
103         20040919 0600 168      
104         20040919 1200 12       
105         20040919 1200 36       
106         20040919 1200 114      
107         20040919 1200 168      
108         20040919 1800 6        
109         20040919 1800 30       
110         20040919 1800 108      
111         20040919 1800 168      
112         20040920 0000 24       
113         20040920 0000 102      
114         20040920 0000 168      
115         20040920 0600 18       
116         20040920 0600 96       
117         20040920 0600 168      
118         20040920 1200 12       
119         20040920 1200 90       
120         20040920 1200 168      
121         20040920 1800 6        
122         20040920 1800 84       
123         20040920 1800 168      
124         20040921 0000 78       
125         20040921 0000 168      
126         20040921 0600 72       
127         20040921 0600 162      
128         20040921 0600 168      
129         20040921 1200 66       
130         20040921 1200 156      
131         20040921 1200 168      
132         20040921 1800 60       
133         20040921 1800 150      
134         20040921 1800 168      
135         20040922 0000 54       
136         20040922 0000 144      
137         20040922 0000 168      
138         20040922 0600 48       
139         20040922 0600 138      
140         20040922 0600 168      
141         20040922 1200 42       
142         20040922 1200 132      
143         20040922 1200 168      
144         20040922 1800 36       
145         20040922 1800 126      
146         20040922 1800 162      
147         20040922 1800 168      
148         20040923 0000 30       
149         20040923 0000 120      
150         20040923 0000 156      
151         20040923 0000 168      
152         20040923 0600 24       
153         20040923 0600 114      
154         20040923 0600 150      
155         20040923 0600 168      
156         20040923 1200 18       
157         20040923 1200 108      
158         20040923 1200 144      
159         20040923 1200 168      
160         20040923 1800 12       
161         20040923 1800 102      
162         20040923 1800 138      
163         20040923 1800 168      
164         20040924 0000 6        
165         20040924 0000 96       
166         20040924 0000 132      
167         20040924 0000 168      
168         20040924 0600 90       
169         20040924 0600 126      
170         20040924 0600 168      
171         20040924 1200 84       
