ArrayTaskID date     time lead time
0           20041101 1200 168      
1           20041101 1800 162      
2           20041102 0000 156      
3           20041102 0600 150      
4           20041102 1200 144      
5           20041102 1800 138      
6           20041103 0000 132      
7           20041103 0600 126      
8           20041103 1200 120      
9           20041103 1800 114      
10          20041104 0000 108      
11          20041104 0600 102      
12          20041104 1200 96       
13          20041104 1800 90       
14          20041105 0000 84       
15          20041105 0600 78       
16          20041105 1200 72       
17          20041105 1800 66       
18          20041106 0000 60       
19          20041106 0600 54       
20          20041106 1200 48       
21          20041106 1800 42       
22          20041107 0000 36       
23          20041107 0600 30       
24          20041107 1200 24       
25          20041107 1800 18       
26          20041108 0000 12       
27          20041108 0600 6        
