ArrayTaskID date     time lead time
0           20040622 1800 138      
1           20040622 1800 168      
2           20040623 0000 132      
3           20040623 0000 168      
4           20040623 0600 126      
5           20040623 0600 168      
6           20040623 1200 120      
7           20040623 1200 168      
8           20040623 1800 114      
9           20040623 1800 168      
10          20040624 0000 108      
11          20040624 0000 168      
12          20040624 0600 102      
13          20040624 0600 168      
14          20040624 1200 96       
15          20040624 1200 168      
16          20040624 1800 90       
17          20040624 1800 168      
18          20040625 0000 84       
19          20040625 0000 168      
20          20040625 0600 78       
21          20040625 0600 168      
22          20040625 1200 72       
23          20040625 1200 168      
24          20040625 1800 66       
25          20040625 1800 168      
26          20040626 0000 60       
27          20040626 0000 168      
28          20040626 0600 54       
29          20040626 0600 168      
30          20040626 1200 48       
31          20040626 1200 168      
32          20040626 1800 42       
33          20040626 1800 168      
34          20040627 0000 36       
35          20040627 0000 168      
36          20040627 0600 30       
37          20040627 0600 168      
38          20040627 1200 24       
39          20040627 1200 168      
40          20040627 1800 18       
41          20040627 1800 168      
42          20040628 0000 12       
43          20040628 0000 168      
44          20040628 0600 6        
45          20040628 0600 168      
46          20040628 1200 168      
47          20040628 1800 168      
48          20040629 0000 162      
49          20040629 0000 168      
50          20040629 0600 156      
51          20040629 0600 168      
52          20040629 1200 150      
53          20040629 1200 168      
54          20040629 1800 144      
55          20040629 1800 168      
56          20040630 0000 138      
57          20040630 0000 168      
58          20040630 0600 132      
59          20040630 0600 168      
60          20040630 1200 126      
61          20040630 1200 168      
62          20040630 1800 120      
63          20040630 1800 168      
64          20040701 0000 114      
65          20040701 0000 168      
66          20040701 0600 108      
67          20040701 0600 168      
68          20040701 1200 102      
69          20040701 1200 168      
70          20040701 1800 96       
71          20040701 1800 168      
72          20040702 0000 90       
73          20040702 0000 168      
74          20040702 0600 84       
75          20040702 0600 168      
76          20040702 1200 60       
77          20040702 1200 78       
78          20040702 1200 168      
79          20040702 1800 54       
80          20040702 1800 72       
81          20040702 1800 168      
82          20040703 0000 48       
83          20040703 0000 66       
84          20040703 0000 168      
85          20040703 0600 42       
86          20040703 0600 60       
87          20040703 0600 168      
88          20040703 1200 36       
89          20040703 1200 54       
90          20040703 1200 168      
91          20040703 1800 30       
