ArrayTaskID date     time lead time
0           20030928 1200 162      
1           20030928 1800 156      
2           20030929 0000 150      
3           20030929 0600 144      
4           20030929 1200 138      
5           20030929 1800 132      
6           20030930 0000 126      
7           20030930 0600 120      
8           20030930 1200 114      
9           20030930 1800 108      
10          20031001 0000 102      
11          20031001 0600 96       
12          20031001 1200 90       
13          20031001 1800 84       
14          20031002 0000 78       
15          20031002 0600 72       
16          20031002 1200 66       
17          20031002 1800 60       
18          20031003 0000 54       
19          20031003 0600 48       
20          20031003 1200 42       
21          20031003 1800 36       
22          20031004 0000 30       
23          20031004 0600 24       
24          20031004 1200 18       
25          20031004 1800 12       
26          20031005 0000 6        
