ArrayTaskID date     time lead time
0           20040830 1200 168      
1           20040830 1800 168      
2           20040831 0000 168      
3           20040831 0600 168      
4           20040831 1200 168      
5           20040831 1800 168      
6           20040901 0000 168      
7           20040901 0600 168      
8           20040901 1200 168      
9           20040901 1800 168      
10          20040902 0000 168      
11          20040902 0600 168      
12          20040902 1200 168      
13          20040902 1800 168      
14          20040903 0000 168      
15          20040903 0600 168      
16          20040903 1200 162      
17          20040903 1800 156      
18          20040904 0000 150      
19          20040904 0600 144      
20          20040904 1200 138      
21          20040904 1800 132      
22          20040905 0000 126      
23          20040905 0600 120      
24          20040905 1200 114      
25          20040905 1800 108      
26          20040906 0000 102      
27          20040906 0600 96       
28          20040906 1200 90       
29          20040906 1800 84       
30          20040907 0000 78       
31          20040907 0600 72       
32          20040907 1200 66       
33          20040907 1800 60       
34          20040908 0000 54       
35          20040908 0600 48       
36          20040908 1200 42       
37          20040908 1800 36       
38          20040909 0000 30       
39          20040909 0600 24       
40          20040909 1200 18       
41          20040909 1800 12       
42          20040910 0000 6        
