ArrayTaskID date     time lead time
0           20041204 0600 24       
1           20041204 0600 30       
2           20041204 1200 18       
3           20041204 1200 24       
4           20041204 1800 12       
5           20041204 1800 18       
6           20041205 0000 6        
7           20041205 0000 12       
8           20041205 0600 6        
9           20041209 0000 168      
10          20041209 0600 168      
11          20041209 1200 168      
12          20041209 1800 168      
13          20041210 0000 168      
14          20041210 0600 168      
15          20041210 1200 168      
16          20041210 1800 168      
17          20041211 0000 168      
18          20041211 0600 168      
19          20041211 1200 168      
20          20041211 1800 168      
21          20041212 0000 168      
22          20041212 0600 168      
23          20041212 1200 168      
24          20041212 1800 168      
25          20041213 0000 168      
26          20041213 0600 168      
27          20041213 1200 162      
28          20041213 1800 156      
29          20041214 0000 150      
30          20041214 0600 144      
31          20041214 1200 138      
32          20041214 1800 132      
33          20041215 0000 126      
34          20041215 0600 120      
35          20041215 1200 114      
36          20041215 1800 108      
37          20041216 0000 102      
38          20041216 0600 96       
39          20041216 1200 90       
40          20041216 1800 84       
41          20041216 1800 156      
42          20041217 0000 78       
43          20041217 0000 150      
44          20041217 0600 72       
45          20041217 0600 144      
46          20041217 1200 66       
47          20041217 1200 138      
48          20041217 1800 60       
49          20041217 1800 132      
50          20041218 0000 54       
51          20041218 0000 126      
52          20041218 0600 48       
53          20041218 0600 120      
54          20041218 1200 42       
55          20041218 1200 114      
56          20041218 1800 36       
57          20041218 1800 108      
58          20041219 0000 30       
59          20041219 0000 102      
60          20041219 0600 24       
61          20041219 0600 96       
62          20041219 1200 18       
63          20041219 1200 90       
64          20041219 1800 12       
65          20041219 1800 84       
66          20041220 0000 6        
67          20041220 0000 78       
68          20041220 0600 72       
69          20041220 1200 66       
70          20041220 1800 60       
71          20041221 0000 54       
72          20041221 0600 48       
73          20041221 1200 42       
74          20041221 1800 36       
75          20041222 0000 30       
76          20041222 0600 24       
77          20041222 1200 18       
78          20041222 1800 12       
79          20041223 0000 6        
