ArrayTaskID date     time lead time
0           20040321 0000 168      
1           20040321 0600 168      
2           20040321 1200 168      
3           20040321 1800 168      
4           20040322 0000 168      
5           20040322 0600 168      
6           20040322 1200 168      
7           20040322 1800 162      
8           20040323 0000 156      
9           20040323 0600 150      
10          20040323 1200 144      
11          20040323 1800 138      
12          20040324 0000 132      
13          20040324 0600 126      
14          20040324 1200 120      
15          20040324 1800 114      
16          20040325 0000 108      
17          20040325 0600 102      
18          20040325 1200 96       
19          20040325 1800 90       
20          20040326 0000 84       
21          20040326 0600 78       
22          20040326 1200 72       
23          20040326 1800 66       
24          20040327 0000 60       
25          20040327 0600 54       
26          20040327 1200 48       
27          20040327 1800 42       
28          20040328 0000 36       
29          20040328 0600 30       
30          20040328 1200 24       
31          20040328 1800 18       
32          20040329 0000 12       
33          20040329 0600 6        
