ArrayTaskID date     time lead time
0           20040504 0000 168      
1           20040504 0600 168      
2           20040504 1200 168      
3           20040504 1800 168      
4           20040505 0000 168      
5           20040505 0600 168      
6           20040505 1200 168      
7           20040505 1800 168      
8           20040506 0000 168      
9           20040506 0600 168      
10          20040506 1200 168      
11          20040506 1800 168      
12          20040507 0000 168      
13          20040507 0600 168      
14          20040507 1200 168      
15          20040507 1800 168      
16          20040508 0000 168      
17          20040508 0600 168      
18          20040508 1200 168      
19          20040508 1800 168      
20          20040509 0000 168      
21          20040509 0600 168      
22          20040509 1200 168      
23          20040509 1800 168      
24          20040510 0000 168      
25          20040510 0600 168      
26          20040510 1200 162      
27          20040510 1800 156      
28          20040511 0000 150      
29          20040511 0600 144      
30          20040511 1200 138      
31          20040511 1800 132      
32          20040512 0000 126      
33          20040512 0600 120      
34          20040512 1200 114      
35          20040512 1800 108      
36          20040513 0000 102      
37          20040513 0600 96       
38          20040513 1200 90       
39          20040513 1800 84       
40          20040514 0000 78       
41          20040514 0600 72       
42          20040514 1200 66       
43          20040514 1800 60       
44          20040515 0000 54       
45          20040515 0600 48       
46          20040515 1200 42       
47          20040515 1800 36       
48          20040516 0000 30       
49          20040516 0600 24       
50          20040516 1200 18       
51          20040516 1800 12       
52          20040517 0000 6        
