ArrayTaskID date     time lead time
0           20040823 1800 108      
1           20040824 0000 102      
2           20040824 0600 96       
3           20040824 1200 90       
4           20040824 1800 84       
5           20040825 0000 78       
6           20040825 0600 72       
7           20040825 1200 66       
8           20040825 1800 60       
9           20040826 0000 54       
10          20040826 0600 48       
11          20040826 1200 42       
12          20040826 1800 36       
13          20040827 0000 30       
14          20040827 0600 24       
15          20040827 1200 18       
16          20040827 1800 12       
17          20040828 0000 6        
