ArrayTaskID date     time lead time
0           20190825 0600 168      
1           20190825 1200 6        
2           20190825 1200 18       
3           20190825 1200 30       
4           20190825 1200 36       
5           20190825 1200 132      
6           20190825 1200 168      
7           20190825 1800 12       
8           20190825 1800 24       
9           20190825 1800 30       
10          20190825 1800 126      
11          20190825 1800 168      
12          20190826 0000 6        
13          20190826 0000 18       
14          20190826 0000 24       
15          20190826 0000 120      
16          20190826 0000 168      
17          20190826 0600 12       
18          20190826 0600 18       
19          20190826 0600 114      
20          20190826 0600 168      
21          20190826 1200 6        
22          20190826 1200 12       
23          20190826 1200 78       
24          20190826 1200 108      
25          20190826 1200 168      
26          20190826 1800 6        
27          20190826 1800 72       
28          20190826 1800 102      
29          20190826 1800 168      
30          20190827 0000 66       
31          20190827 0000 96       
32          20190827 0000 168      
33          20190827 0600 60       
34          20190827 0600 90       
35          20190827 0600 168      
36          20190827 1200 54       
37          20190827 1200 84       
38          20190827 1200 168      
39          20190827 1800 48       
40          20190827 1800 78       
41          20190827 1800 168      
42          20190828 0000 42       
43          20190828 0000 72       
44          20190828 0000 168      
45          20190828 0600 36       
46          20190828 0600 66       
47          20190828 0600 168      
48          20190828 1200 30       
49          20190828 1200 60       
50          20190828 1200 168      
51          20190828 1800 24       
52          20190828 1800 54       
53          20190828 1800 168      
54          20190829 0000 18       
55          20190829 0000 48       
56          20190829 0000 168      
57          20190829 0600 12       
58          20190829 0600 42       
59          20190829 0600 168      
60          20190829 1200 6        
61          20190829 1200 36       
62          20190829 1200 168      
63          20190829 1800 30       
64          20190829 1800 168      
65          20190830 0000 24       
66          20190830 0000 168      
67          20190830 0600 18       
68          20190830 0600 168      
69          20190830 1200 12       
70          20190830 1200 168      
71          20190830 1800 6        
72          20190830 1800 168      
73          20190831 0000 168      
74          20190831 0600 168      
75          20190831 1200 168      
76          20190831 1800 168      
77          20190901 0000 168      
78          20190901 0600 168      
79          20190901 1200 168      
80          20190901 1800 168      
81          20190902 0000 168      
82          20190902 0600 162      
83          20190902 0600 168      
84          20190902 1200 156      
85          20190902 1200 168      
86          20190902 1800 150      
87          20190902 1800 162      
88          20190902 1800 168      
89          20190903 0000 144      
90          20190903 0000 156      
91          20190903 0000 168      
92          20190903 0600 42       
93          20190903 0600 84       
94          20190903 0600 138      
95          20190903 0600 150      
96          20190903 0600 168      
97          20190903 1200 36       
98          20190903 1200 78       
99          20190903 1200 132      
