ArrayTaskID date     time lead time
0           20190706 0000 168      
1           20190706 0600 168      
2           20190706 1200 168      
3           20190706 1800 168      
4           20190707 0000 168      
5           20190707 0600 168      
6           20190707 1200 168      
7           20190707 1800 168      
8           20190708 0000 168      
9           20190708 0600 168      
10          20190708 1200 168      
11          20190708 1800 168      
12          20190709 0000 168      
13          20190709 0600 168      
14          20190709 1200 168      
15          20190709 1800 168      
16          20190710 0000 168      
17          20190710 0600 168      
18          20190710 1200 168      
19          20190710 1800 168      
20          20190711 0000 168      
21          20190711 0600 168      
22          20190711 1200 168      
23          20190711 1800 168      
24          20190712 0000 168      
25          20190712 0600 168      
26          20190712 1200 168      
27          20190712 1800 168      
28          20190713 0000 168      
29          20190713 0600 168      
30          20190713 1200 168      
31          20190713 1800 168      
32          20190714 0000 168      
33          20190714 0600 168      
34          20190714 1200 168      
35          20190714 1800 168      
36          20190715 0000 168      
37          20190715 0600 168      
38          20190715 1200 168      
39          20190715 1800 168      
40          20190716 0000 168      
41          20190716 0600 168      
42          20190716 1200 168      
43          20190716 1800 168      
44          20190717 0000 168      
45          20190717 0600 168      
46          20190717 1200 168      
47          20190717 1800 168      
48          20190718 0000 168      
49          20190718 0600 168      
50          20190718 1200 168      
51          20190718 1800 168      
52          20190719 0000 168      
53          20190719 0600 168      
54          20190719 1200 168      
55          20190719 1800 168      
56          20190720 0000 168      
57          20190720 0600 168      
58          20190720 1200 168      
59          20190720 1800 168      
60          20190721 0000 168      
61          20190721 0600 168      
62          20190721 1200 168      
63          20190721 1800 168      
64          20190722 0000 168      
65          20190722 0600 168      
66          20190722 1200 168      
67          20190722 1800 168      
68          20190723 0000 168      
69          20190723 0600 168      
70          20190723 1200 168      
71          20190723 1800 168      
72          20190724 0000 168      
73          20190724 0600 168      
74          20190724 1200 168      
75          20190724 1800 168      
76          20190725 0000 168      
77          20190725 0600 168      
78          20190725 1200 168      
79          20190725 1800 168      
80          20190726 0000 168      
81          20190726 0600 168      
82          20190726 1200 168      
83          20190726 1800 168      
84          20190727 0000 168      
85          20190727 0600 168      
86          20190727 1200 168      
87          20190727 1800 168      
88          20190728 0000 168      
89          20190728 0600 168      
90          20190728 1200 168      
91          20190728 1800 168      
92          20190729 0000 168      
93          20190729 0600 168      
94          20190729 1200 168      
95          20190729 1800 168      
96          20190730 0000 168      
97          20190730 0600 168      
98          20190730 1200 168      
99          20190730 1800 168      
100         20190731 0000 168      
101         20190731 0600 168      
102         20190731 1200 168      
103         20190731 1800 168      
104         20190801 0000 168      
105         20190801 0600 168      
106         20190801 1200 168      
107         20190801 1800 168      
108         20190802 0000 168      
109         20190802 0600 168      
110         20190802 1200 168      
111         20190802 1800 168      
112         20190803 0000 168      
113         20190803 0600 168      
