ArrayTaskID date     time lead time
0           20191106 1200 114      
1           20191106 1800 84       
2           20191106 1800 102      
3           20191106 1800 108      
4           20191107 0000 78       
5           20191107 0000 96       
6           20191107 0000 102      
7           20191107 0600 72       
8           20191107 0600 90       
9           20191107 0600 96       
10          20191107 1200 66       
11          20191107 1200 84       
12          20191107 1200 90       
13          20191107 1800 60       
14          20191107 1800 78       
15          20191107 1800 84       
16          20191108 0000 54       
17          20191108 0000 72       
18          20191108 0000 78       
19          20191108 0600 48       
20          20191108 0600 66       
21          20191108 0600 72       
22          20191108 1200 42       
23          20191108 1200 60       
24          20191108 1200 66       
25          20191108 1800 36       
26          20191108 1800 54       
27          20191108 1800 60       
28          20191109 0000 30       
29          20191109 0000 48       
30          20191109 0000 54       
31          20191109 0600 24       
32          20191109 0600 42       
33          20191109 0600 48       
34          20191109 1200 18       
35          20191109 1200 36       
36          20191109 1200 42       
37          20191109 1800 12       
38          20191109 1800 30       
39          20191109 1800 36       
40          20191109 1800 168      
41          20191110 0000 6        
42          20191110 0000 24       
43          20191110 0000 30       
44          20191110 0000 168      
45          20191110 0600 18       
46          20191110 0600 24       
47          20191110 0600 168      
48          20191110 1200 12       
49          20191110 1200 18       
50          20191110 1200 168      
51          20191110 1800 6        
52          20191110 1800 12       
53          20191110 1800 168      
54          20191111 0000 6        
55          20191111 0000 168      
56          20191111 0600 168      
57          20191111 1200 168      
58          20191111 1800 162      
59          20191111 1800 168      
60          20191112 0000 156      
61          20191112 0000 168      
62          20191112 0600 150      
63          20191112 0600 168      
64          20191112 1200 144      
65          20191112 1200 168      
66          20191112 1800 138      
67          20191112 1800 168      
68          20191113 0000 132      
69          20191113 0000 168      
70          20191113 0600 108      
71          20191113 0600 126      
72          20191113 0600 168      
73          20191113 1200 102      
74          20191113 1200 120      
75          20191113 1200 168      
76          20191113 1800 96       
77          20191113 1800 114      
78          20191113 1800 168      
79          20191114 0000 90       
80          20191114 0000 108      
81          20191114 0000 168      
82          20191114 0600 84       
83          20191114 0600 102      
84          20191114 0600 168      
85          20191114 1200 78       
86          20191114 1200 96       
87          20191114 1200 168      
88          20191114 1800 72       
89          20191114 1800 90       
90          20191114 1800 168      
91          20191115 0000 66       
92          20191115 0000 84       
93          20191115 0000 168      
94          20191115 0600 60       
95          20191115 0600 78       
96          20191115 0600 168      
97          20191115 1200 54       
98          20191115 1200 66       
99          20191115 1200 72       
100         20191115 1200 168      
101         20191115 1800 48       
102         20191115 1800 60       
103         20191115 1800 66       
104         20191115 1800 162      
105         20191116 0000 42       
106         20191116 0000 54       
107         20191116 0000 60       
108         20191116 0000 156      
109         20191116 0600 36       
110         20191116 0600 48       
111         20191116 0600 54       
112         20191116 0600 150      
113         20191116 1200 30       
114         20191116 1200 42       
115         20191116 1200 48       
116         20191116 1200 144      
117         20191116 1800 24       
118         20191116 1800 36       
119         20191116 1800 42       
120         20191116 1800 138      
121         20191117 0000 18       
122         20191117 0000 30       
123         20191117 0000 36       
124         20191117 0000 132      
125         20191117 0600 12       
126         20191117 0600 24       
127         20191117 0600 30       
128         20191117 0600 126      
129         20191117 1200 6        
130         20191117 1200 18       
131         20191117 1200 24       
132         20191117 1200 120      
133         20191117 1200 168      
134         20191117 1800 12       
135         20191117 1800 18       
136         20191117 1800 114      
137         20191117 1800 168      
138         20191118 0000 6        
139         20191118 0000 12       
140         20191118 0000 108      
141         20191118 0000 168      
142         20191118 0600 6        
143         20191118 0600 102      
144         20191118 0600 162      
145         20191118 1200 96       
146         20191118 1200 156      
147         20191118 1800 90       
148         20191118 1800 150      
149         20191119 0000 84       
150         20191119 0000 144      
151         20191119 0600 78       
152         20191119 0600 138      
153         20191119 0600 168      
154         20191119 1200 72       
155         20191119 1200 132      
156         20191119 1200 168      
157         20191119 1800 66       
158         20191119 1800 126      
159         20191119 1800 168      
160         20191120 0000 60       
161         20191120 0000 120      
162         20191120 0000 168      
163         20191120 0600 54       
164         20191120 0600 114      
165         20191120 0600 168      
166         20191120 1200 48       
167         20191120 1200 108      
168         20191120 1200 168      
169         20191120 1800 42       
170         20191120 1800 102      
171         20191120 1800 162      
172         20191121 0000 36       
173         20191121 0000 96       
174         20191121 0000 156      
175         20191121 0600 30       
176         20191121 0600 90       
177         20191121 0600 150      
178         20191121 1200 24       
179         20191121 1200 84       
180         20191121 1200 144      
181         20191121 1800 18       
182         20191121 1800 78       
183         20191121 1800 138      
184         20191122 0000 12       
185         20191122 0000 72       
186         20191122 0000 132      
187         20191122 0600 6        
188         20191122 0600 66       
189         20191122 0600 126      
190         20191122 1200 60       
191         20191122 1200 120      
192         20191122 1800 54       
193         20191122 1800 114      
194         20191123 0000 48       
195         20191123 0000 108      
196         20191123 0600 42       
197         20191123 0600 102      
198         20191123 1200 36       
199         20191123 1200 96       
200         20191123 1800 30       
201         20191123 1800 90       
202         20191124 0000 24       
203         20191124 0000 84       
204         20191124 0600 18       
205         20191124 0600 78       
206         20191124 1200 12       
207         20191124 1200 72       
208         20191124 1200 168      
209         20191124 1800 6        
210         20191124 1800 66       
211         20191124 1800 168      
212         20191125 0000 60       
213         20191125 0000 168      
214         20191125 0600 54       
215         20191125 0600 168      
216         20191125 1200 48       
217         20191125 1200 168      
218         20191125 1800 42       
219         20191125 1800 168      
220         20191126 0000 36       
221         20191126 0000 168      
222         20191126 0600 30       
223         20191126 0600 168      
224         20191126 1200 24       
225         20191126 1200 168      
226         20191126 1800 18       
227         20191126 1800 168      
228         20191127 0000 12       
229         20191127 0000 168      
230         20191127 0600 6        
231         20191127 0600 168      
232         20191127 1200 168      
233         20191127 1800 168      
234         20191128 0000 168      
235         20191128 0600 168      
236         20191128 1200 168      
237         20191128 1800 168      
238         20191129 0000 168      
239         20191129 0600 168      
240         20191129 1200 168      
241         20191129 1800 162      
242         20191130 0000 156      
243         20191130 0600 150      
244         20191130 1200 144      
245         20191130 1800 138      
246         20191130 1800 168      
247         20191201 0000 132      
248         20191201 0000 162      
249         20191201 0600 126      
250         20191201 0600 156      
251         20191201 1200 120      
252         20191201 1200 150      
253         20191201 1800 114      
254         20191201 1800 144      
255         20191202 0000 108      
256         20191202 0000 138      
257         20191202 0600 102      
258         20191202 0600 132      
259         20191202 1200 90       
260         20191202 1200 96       
261         20191202 1200 126      
262         20191202 1800 84       
263         20191202 1800 90       
264         20191202 1800 120      
265         20191203 0000 78       
266         20191203 0000 84       
267         20191203 0000 114      
268         20191203 0600 72       
269         20191203 0600 78       
270         20191203 0600 108      
271         20191203 1200 66       
272         20191203 1200 72       
273         20191203 1200 102      
274         20191203 1800 60       
275         20191203 1800 66       
276         20191203 1800 96       
277         20191204 0000 54       
278         20191204 0000 60       
279         20191204 0000 90       
280         20191204 0600 48       
281         20191204 0600 54       
282         20191204 0600 84       
283         20191204 1200 42       
284         20191204 1200 48       
285         20191204 1200 78       
286         20191204 1800 36       
287         20191204 1800 42       
288         20191204 1800 72       
289         20191205 0000 30       
290         20191205 0000 36       
291         20191205 0000 66       
292         20191205 0600 24       
293         20191205 0600 30       
294         20191205 0600 60       
295         20191205 1200 18       
296         20191205 1200 24       
297         20191205 1200 54       
298         20191205 1800 12       
299         20191205 1800 18       
