ArrayTaskID date     time lead time
0           20010228 1800 126      
1           20010301 0000 120      
2           20010301 0600 114      
3           20010301 1200 108      
4           20010301 1800 102      
5           20010302 0000 96       
6           20010302 0600 90       
7           20010302 1200 84       
8           20010302 1800 78       
9           20010303 0000 72       
10          20010303 0600 66       
11          20010303 1200 60       
12          20010303 1800 54       
13          20010304 0000 48       
14          20010304 0600 42       
15          20010304 1200 36       
16          20010304 1800 30       
17          20010305 0000 24       
18          20010305 0600 18       
19          20010305 1200 12       
20          20010305 1800 6        
