ArrayTaskID date     time lead time
0           20010826 0600 162      
1           20010826 1200 156      
2           20010826 1800 150      
3           20010827 0000 144      
4           20010827 0600 138      
5           20010827 1200 132      
6           20010827 1800 126      
7           20010828 0000 120      
8           20010828 0600 114      
9           20010828 1200 108      
10          20010828 1800 102      
11          20010829 0000 96       
12          20010829 0600 90       
13          20010829 1200 84       
14          20010829 1800 78       
15          20010830 0000 72       
16          20010830 0600 66       
17          20010830 1200 60       
18          20010830 1800 54       
19          20010831 0000 48       
20          20010831 0600 42       
21          20010831 1200 36       
22          20010831 1800 30       
23          20010901 0000 24       
24          20010901 0600 18       
25          20010901 1200 12       
26          20010901 1800 6        
