ArrayTaskID date     time lead time
0           20011017 1200 168      
1           20011017 1800 168      
2           20011018 0000 168      
3           20011018 0600 168      
4           20011018 1200 168      
5           20011018 1800 168      
6           20011019 0000 168      
7           20011019 0600 168      
8           20011019 1200 168      
9           20011019 1800 168      
10          20011020 0000 168      
11          20011020 0600 168      
12          20011020 1200 168      
13          20011020 1800 168      
14          20011021 0000 168      
15          20011021 0600 168      
16          20011021 1200 168      
17          20011021 1800 168      
18          20011022 0000 168      
19          20011022 0600 168      
20          20011022 1200 168      
21          20011022 1800 162      
22          20011023 0000 156      
23          20011023 0600 150      
24          20011023 1200 144      
25          20011023 1800 138      
26          20011024 0000 132      
27          20011024 0600 126      
28          20011024 1200 120      
29          20011024 1800 114      
30          20011025 0000 108      
31          20011025 0600 102      
32          20011025 1200 96       
33          20011025 1800 90       
34          20011026 0000 84       
35          20011026 0600 78       
36          20011026 1200 72       
37          20011026 1800 66       
38          20011027 0000 60       
39          20011027 0600 54       
40          20011027 1200 48       
41          20011027 1800 42       
42          20011028 0000 36       
43          20011028 0600 30       
44          20011028 1200 24       
45          20011028 1800 18       
46          20011029 0000 12       
47          20011029 0600 6        
