ArrayTaskID date     time lead time
0           20010619 1200 108      
1           20010619 1800 102      
2           20010620 0000 96       
3           20010620 0600 90       
4           20010620 1200 84       
5           20010620 1800 78       
6           20010621 0000 72       
7           20010621 0600 66       
8           20010621 1200 60       
9           20010621 1800 54       
10          20010622 0000 48       
11          20010622 0600 42       
12          20010622 1200 36       
13          20010622 1800 30       
14          20010623 0000 24       
15          20010623 0600 18       
16          20010623 1200 12       
17          20010623 1800 6        
